ticker,merkmal,ziel,n_mit_bis2022,n_ohne_bis2022,q_mit_bis2022,q_ohne_bis2022,diff_bis2022,n_mit_ab2023,n_ohne_ab2023,q_mit_ab2023,q_ohne_ab2023,diff_ab2023
RIO,schluss_ueber_vortageshoch,gut_b,107,212,36.4,29.7,6.7,119,226,39.5,27.9,11.6
RIO,schluss_ueber_vortageshoch,haelt2,107,212,47.7,41.5,6.2,119,226,53.8,40.3,13.5
RIO,kein_neues_tief,gut_a,149,170,33.6,25.3,8.3,172,173,35.5,22.5,13.0
RIO,kein_neues_tief,gut_b,149,170,38.3,26.5,11.8,172,173,40.7,23.1,17.6
RIO,kein_neues_tief,haelt2,149,170,47.7,40.0,7.7,172,173,54.1,35.8,18.3
RIO,ueber_ema200,gut_a,159,86,27.7,25.6,2.1,224,121,23.2,39.7,-16.5
RIO,ueber_ema200,gut_b,159,86,29.6,27.9,1.7,224,121,27.7,39.7,-12.0
RIO,ueber_ema200,haelt2,159,86,39.0,45.3,-6.3,224,121,34.8,63.6,-28.8
RIO,tief_ab_2,gut_a,143,176,18.2,38.1,-19.9,140,205,37.9,22.9,15.0
RIO,tief_ab_2,gut_b,143,176,19.6,42.0,-22.4,140,205,39.3,26.8,12.5
RIO,tief_ab_2,haelt2,143,176,39.9,46.6,-6.7,140,205,52.9,39.5,13.4
ROP,reif,gut_a,116,124,23.3,38.7,-15.4,138,140,25.4,23.6,1.8
ROP,reif,gut_b,116,124,27.6,41.9,-14.3,138,140,24.6,23.6,1.0
ROP,reif,haelt2,116,124,37.1,50.0,-12.9,138,140,44.2,50.0,-5.8
ROP,korr_tief_rang,gut_a,35,185,11.4,36.8,-25.4,33,245,39.4,22.4,17.0
ROP,korr_tief_rang,gut_b,35,185,11.4,41.1,-29.7,33,245,36.4,22.4,14.0
ROP,korr_tief_rang,haelt2,35,185,28.6,49.2,-20.6,33,245,57.6,45.7,11.9
ROP,korr_lang_rang,gut_a,27,193,25.9,33.7,-7.8,35,243,25.7,24.3,1.4
ROP,korr_lang_rang,gut_b,27,193,25.9,37.8,-11.9,35,243,31.4,23.0,8.4
ROP,korr_lang_rang,haelt2,27,193,37.0,47.2,-10.2,35,243,48.6,46.9,1.7
ROP,rsi_tief_rang,gut_a,28,192,28.6,33.3,-4.7,52,226,38.5,21.2,17.3
ROP,rsi_tief_rang,gut_b,28,192,35.7,36.5,-0.8,52,226,40.4,20.4,20.0
ROP,rsi_tief_rang,haelt2,28,192,50.0,45.3,4.7,52,226,57.7,44.7,13.0
ROP,rsi_unter_50,gut_a,96,144,31.2,31.2,0.0,124,154,25.8,23.4,2.4
ROP,rsi_unter_50,gut_b,96,144,36.5,34.0,2.5,124,154,27.4,21.4,6.0
ROP,rsi_unter_50,haelt2,96,144,47.9,41.0,6.9,124,154,40.3,52.6,-12.3
ROP,divergenz,gut_a,9,53,44.4,32.1,,13,78,61.5,24.4,37.1
ROP,divergenz,gut_b,9,53,55.6,32.1,,13,78,61.5,23.1,38.4
ROP,divergenz,haelt2,9,53,88.9,34.0,,13,78,69.2,44.9,24.3
ROP,ausverkauf,gut_a,12,228,25.0,31.6,-6.6,17,261,11.8,25.3,-13.5
ROP,ausverkauf,gut_b,12,228,33.3,35.1,-1.8,17,261,11.8,24.9,-13.1
ROP,ausverkauf,haelt2,12,228,33.3,44.3,-11.0,17,261,58.8,46.4,12.4
ROP,erschoepfung,gut_a,21,41,33.3,34.1,-0.8,24,67,29.2,29.9,-0.7
ROP,erschoepfung,gut_b,21,41,38.1,34.1,4.0,24,67,29.2,28.4,0.8
ROP,erschoepfung,haelt2,21,41,52.4,36.6,15.8,24,67,54.2,46.3,7.9
ROP,erholung_vol,gut_a,10,230,30.0,31.3,-1.3,16,262,50.0,22.9,27.1
ROP,erholung_vol,gut_b,10,230,40.0,34.8,5.2,16,262,50.0,22.5,27.5
ROP,erholung_vol,haelt2,10,230,40.0,43.9,-3.9,16,262,56.2,46.6,9.6
ROP,zweig_a,gut_a,124,116,29.0,33.6,-4.6,152,126,21.7,27.8,-6.1
ROP,zweig_a,gut_b,124,116,33.1,37.1,-4.0,152,126,21.7,27.0,-5.3
ROP,zweig_a,haelt2,124,116,44.4,43.1,1.3,152,126,40.8,54.8,-14.0
ROP,zweig_b,gut_a,132,108,34.1,27.8,6.3,144,134,26.4,22.4,4.0
ROP,zweig_b,gut_b,132,108,37.9,31.5,6.4,144,134,26.4,21.6,4.8
ROP,zweig_b,haelt2,132,108,43.2,44.4,-1.2,144,134,52.8,41.0,11.8
ROP,hammer,gut_a,12,228,16.7,32.0,-15.3,11,267,36.4,24.0,12.4
ROP,hammer,gut_b,12,228,25.0,35.5,-10.5,11,267,18.2,24.3,-6.1
ROP,hammer,haelt2,12,228,41.7,43.9,-2.2,11,267,45.5,47.2,-1.7
ROP,doppelboden,gut_a,14,226,35.7,31.0,4.7,26,252,34.6,23.4,11.2
ROP,doppelboden,gut_b,14,226,35.7,35.0,0.7,26,252,34.6,23.0,11.6
ROP,doppelboden,haelt2,14,226,42.9,43.8,-0.9,26,252,57.7,46.0,11.7
ROP,schluss_ueber_vortageshoch,gut_a,81,159,37.0,28.3,8.7,81,197,25.9,23.9,2.0
ROP,schluss_ueber_vortageshoch,gut_b,81,159,38.3,33.3,5.0,81,197,25.9,23.4,2.5
ROP,schluss_ueber_vortageshoch,haelt2,81,159,45.7,42.8,2.9,81,197,49.4,46.2,3.2
ROP,kein_neues_tief,gut_a,129,111,31.8,30.6,1.2,142,136,25.4,23.5,1.9
ROP,kein_neues_tief,gut_b,129,111,38.0,31.5,6.5,142,136,26.1,22.1,4.0
ROP,kein_neues_tief,haelt2,129,111,43.4,44.1,-0.7,142,136,50.7,43.4,7.3
ROP,ueber_ema200,gut_a,123,63,25.2,30.2,-5.0,197,81,23.9,25.9,-2.0
ROP,ueber_ema200,gut_b,123,63,26.8,34.9,-8.1,197,81,22.8,27.2,-4.4
ROP,ueber_ema200,haelt2,123,63,36.6,47.6,-11.0,197,81,52.8,33.3,19.5
ROP,tief_ab_2,gut_a,78,162,28.2,32.7,-4.5,133,145,33.8,15.9,17.9
ROP,tief_ab_2,gut_b,78,162,34.6,35.2,-0.6,133,145,36.1,13.1,23.0
ROP,tief_ab_2,haelt2,78,162,47.4,42.0,5.4,133,145,51.9,42.8,9.1
ROST,reif,gut_a,117,121,19.7,19.0,0.7,112,151,34.8,31.8,3.0
ROST,reif,gut_b,117,121,18.8,19.0,-0.2,112,151,32.1,39.1,-7.0
ROST,reif,haelt2,117,121,43.6,47.1,-3.5,112,151,60.7,65.6,-4.9
ROST,korr_tief_rang,gut_a,30,188,16.7,21.3,-4.6,28,235,28.6,33.6,-5.0
ROST,korr_tief_rang,gut_b,30,188,16.7,20.2,-3.5,28,235,21.4,37.9,-16.5
ROST,korr_tief_rang,haelt2,30,188,33.3,49.5,-16.2,28,235,67.9,63.0,4.9
ROST,korr_lang_rang,gut_a,24,194,25.0,20.1,4.9,30,233,30.0,33.5,-3.5
ROST,korr_lang_rang,gut_b,24,194,25.0,19.1,5.9,30,233,23.3,37.8,-14.5
ROST,korr_lang_rang,haelt2,24,194,41.7,47.9,-6.2,30,233,70.0,62.7,7.3
ROST,rsi_tief_rang,gut_a,42,176,28.6,18.8,9.8,38,225,36.8,32.4,4.4
ROST,rsi_tief_rang,gut_b,42,176,23.8,18.8,5.0,38,225,31.6,36.9,-5.3
ROST,rsi_tief_rang,haelt2,42,176,52.4,46.0,6.4,38,225,73.7,61.8,11.9
ROST,rsi_unter_50,gut_a,94,144,28.7,13.2,15.5,96,167,28.1,35.9,-7.8
ROST,rsi_unter_50,gut_b,94,144,27.7,13.2,14.5,96,167,27.1,41.3,-14.2
ROST,rsi_unter_50,haelt2,94,144,48.9,43.1,5.8,96,167,65.6,62.3,3.3
ROST,divergenz,gut_a,18,75,27.8,17.3,10.5,12,96,33.3,27.1,6.2
ROST,divergenz,gut_b,18,75,27.8,16.0,11.8,12,96,16.7,27.1,-10.4
ROST,divergenz,haelt2,18,75,61.1,41.3,19.8,12,96,58.3,56.2,2.1
ROST,ausverkauf,gut_a,22,216,31.8,18.1,13.7,17,246,52.9,31.7,21.2
ROST,ausverkauf,gut_b,22,216,27.3,18.1,9.2,17,246,47.1,35.4,11.7
ROST,ausverkauf,haelt2,22,216,63.6,43.5,20.1,17,246,82.4,62.2,20.2
ROST,erschoepfung,gut_a,25,68,8.0,23.5,-15.5,30,78,36.7,24.4,12.3
ROST,erschoepfung,gut_b,25,68,8.0,22.1,-14.1,30,78,30.0,24.4,5.6
ROST,erschoepfung,haelt2,25,68,40.0,47.1,-7.1,30,78,56.7,56.4,0.3
ROST,erholung_vol,gut_a,8,230,62.5,17.8,,16,247,43.8,32.4,11.4
ROST,erholung_vol,gut_b,8,230,50.0,17.8,,16,247,43.8,35.6,8.2
ROST,erholung_vol,haelt2,8,230,87.5,43.9,,16,247,81.2,62.3,18.9
ROST,zweig_a,gut_a,117,121,16.2,22.3,-6.1,132,131,28.8,37.4,-8.6
ROST,zweig_a,gut_b,117,121,17.9,19.8,-1.9,132,131,31.8,40.5,-8.7
ROST,zweig_a,haelt2,117,121,39.3,51.2,-11.9,132,131,59.1,67.9,-8.8
ROST,zweig_b,gut_a,136,102,21.3,16.7,4.6,143,120,38.5,26.7,11.8
ROST,zweig_b,gut_b,136,102,19.1,18.6,0.5,143,120,42.0,29.2,12.8
ROST,zweig_b,haelt2,136,102,48.5,41.2,7.3,143,120,69.9,55.8,14.1
ROST,hammer,gut_a,6,232,16.7,19.4,,12,251,25.0,33.5,-8.5
ROST,hammer,gut_b,6,232,16.7,19.0,,12,251,25.0,36.7,-11.7
ROST,hammer,haelt2,6,232,50.0,45.3,,12,251,41.7,64.5,-22.8
ROST,doppelboden,gut_a,17,221,11.8,19.9,-8.1,25,238,16.0,34.9,-18.9
ROST,doppelboden,gut_b,17,221,5.9,19.9,-14.0,25,238,16.0,38.2,-22.2
ROST,doppelboden,haelt2,17,221,35.3,46.2,-10.9,25,238,40.0,66.0,-26.0
ROST,schluss_ueber_vortageshoch,gut_a,92,146,22.8,17.1,5.7,85,178,35.3,32.0,3.3
ROST,schluss_ueber_vortageshoch,gut_b,92,146,17.4,19.9,-2.5,85,178,41.2,33.7,7.5
ROST,schluss_ueber_vortageshoch,haelt2,92,146,48.9,43.2,5.7,85,178,70.6,60.1,10.5
ROST,kein_neues_tief,gut_a,135,103,21.5,16.5,5.0,140,123,39.3,26.0,13.3
ROST,kein_neues_tief,gut_b,135,103,20.0,17.5,2.5,140,123,42.9,28.5,14.4
ROST,kein_neues_tief,haelt2,135,103,50.4,38.8,11.6,140,123,72.1,53.7,18.4
ROST,ueber_ema200,gut_a,95,91,18.9,23.1,-4.2,221,42,31.2,42.9,-11.7
ROST,ueber_ema200,gut_b,95,91,17.9,24.2,-6.3,221,42,35.7,38.1,-2.4
ROST,ueber_ema200,haelt2,95,91,49.5,46.2,3.3,221,42,59.7,83.3,-23.6
ROST,tief_ab_2,gut_a,124,114,21.8,16.7,5.1,104,159,33.7,32.7,1.0
ROST,tief_ab_2,gut_b,124,114,21.8,15.8,6.0,104,159,40.4,33.3,7.1
ROST,tief_ab_2,haelt2,124,114,54.0,36.0,18.0,104,159,66.3,61.6,4.7
RTX,reif,gut_a,115,134,19.1,20.1,-1.0,133,137,36.8,35.0,1.8
RTX,reif,gut_b,115,134,15.7,18.7,-3.0,133,137,37.6,40.9,-3.3
RTX,reif,haelt2,115,134,48.7,47.8,0.9,133,137,63.9,63.5,0.4
RTX,korr_tief_rang,gut_a,32,192,25.0,21.4,3.6,39,231,51.3,33.3,18.0
RTX,korr_tief_rang,gut_b,32,192,25.0,18.2,6.8,39,231,51.3,37.2,14.1
RTX,korr_tief_rang,haelt2,32,192,65.6,51.0,14.6,39,231,66.7,63.2,3.5
RTX,korr_lang_rang,gut_a,30,194,26.7,21.1,5.6,39,231,38.5,35.5,3.0
RTX,korr_lang_rang,gut_b,30,194,23.3,18.6,4.7,39,231,38.5,39.4,-0.9
RTX,korr_lang_rang,haelt2,30,194,70.0,50.5,19.5,39,231,74.4,61.9,12.5
RTX,rsi_tief_rang,gut_a,34,190,44.1,17.9,26.2,47,223,40.4,35.0,5.4
RTX,rsi_tief_rang,gut_b,34,190,32.4,16.8,15.6,47,223,38.3,39.5,-1.2
RTX,rsi_tief_rang,haelt2,34,190,73.5,49.5,24.0,47,223,59.6,64.6,-5.0
RTX,rsi_unter_50,gut_a,91,158,18.7,20.3,-1.6,77,193,37.7,35.2,2.5
RTX,rsi_unter_50,gut_b,91,158,16.5,17.7,-1.2,77,193,40.3,38.9,1.4
RTX,rsi_unter_50,haelt2,91,158,50.5,46.8,3.7,77,193,62.3,64.2,-1.9
RTX,divergenz,gut_a,15,53,40.0,15.1,24.9,14,70,35.7,32.9,2.8
RTX,divergenz,gut_b,15,53,33.3,15.1,18.2,14,70,28.6,32.9,-4.3
RTX,divergenz,haelt2,15,53,80.0,45.3,34.7,14,70,100.0,57.1,42.9
RTX,ausverkauf,gut_a,6,243,33.3,19.3,,19,251,47.4,35.1,12.3
RTX,ausverkauf,gut_b,6,243,33.3,16.9,,19,251,57.9,37.8,20.1
RTX,ausverkauf,haelt2,6,243,33.3,48.6,,19,251,57.9,64.1,-6.2
RTX,erschoepfung,gut_a,15,53,20.0,20.8,-0.8,22,62,36.4,32.3,4.1
RTX,erschoepfung,gut_b,15,53,26.7,17.0,9.7,22,62,27.3,33.9,-6.6
RTX,erschoepfung,haelt2,15,53,46.7,54.7,-8.0,22,62,59.1,66.1,-7.0
RTX,erholung_vol,gut_a,3,246,66.7,19.1,,12,258,66.7,34.5,32.2
RTX,erholung_vol,gut_b,3,246,33.3,17.1,,12,258,66.7,38.0,28.7
RTX,erholung_vol,haelt2,3,246,100.0,47.6,,12,258,83.3,62.8,20.5
RTX,zweig_a,gut_a,122,127,16.4,22.8,-6.4,119,151,30.3,40.4,-10.1
RTX,zweig_a,gut_b,122,127,15.6,18.9,-3.3,119,151,33.6,43.7,-10.1
RTX,zweig_a,haelt2,122,127,45.9,50.4,-4.5,119,151,59.7,66.9,-7.2
RTX,zweig_b,gut_a,135,114,22.2,16.7,5.5,168,102,41.1,27.5,13.6
RTX,zweig_b,gut_b,135,114,18.5,15.8,2.7,168,102,45.8,28.4,17.4
RTX,zweig_b,haelt2,135,114,51.1,44.7,6.4,168,102,68.5,55.9,12.6
RTX,hammer,gut_a,11,238,18.2,19.7,-1.5,13,257,30.8,36.2,-5.4
RTX,hammer,gut_b,11,238,18.2,17.2,1.0,13,257,38.5,39.3,-0.8
RTX,hammer,haelt2,11,238,54.5,47.9,6.6,13,257,53.8,64.2,-10.4
RTX,doppelboden,gut_a,13,236,23.1,19.5,3.6,25,245,36.0,35.9,0.1
RTX,doppelboden,gut_b,13,236,15.4,17.4,-2.0,25,245,40.0,39.2,0.8
RTX,doppelboden,haelt2,13,236,46.2,48.3,-2.1,25,245,80.0,62.0,18.0
RTX,schluss_ueber_vortageshoch,gut_a,84,165,27.4,15.8,11.6,94,176,38.3,34.7,3.6
RTX,schluss_ueber_vortageshoch,gut_b,84,165,22.6,14.5,8.1,94,176,42.6,37.5,5.1
RTX,schluss_ueber_vortageshoch,haelt2,84,165,50.0,47.3,2.7,94,176,69.1,60.8,8.3
RTX,kein_neues_tief,gut_a,139,110,22.3,16.4,5.9,164,106,41.5,27.4,14.1
RTX,kein_neues_tief,gut_b,139,110,18.0,16.4,1.6,164,106,47.0,27.4,19.6
RTX,kein_neues_tief,haelt2,139,110,54.0,40.9,13.1,164,106,68.9,55.7,13.2
RTX,ueber_ema200,gut_a,148,44,20.9,27.3,-6.4,229,41,34.9,41.5,-6.6
RTX,ueber_ema200,gut_b,148,44,18.2,29.5,-11.3,229,41,38.0,46.3,-8.3
RTX,ueber_ema200,haelt2,148,44,54.1,50.0,4.1,229,41,64.6,58.5,6.1
RTX,tief_ab_2,gut_a,106,143,27.4,14.0,13.4,134,136,35.8,36.0,-0.2
RTX,tief_ab_2,gut_b,106,143,21.7,14.0,7.7,134,136,38.1,40.4,-2.3
RTX,tief_ab_2,haelt2,106,143,56.6,42.0,14.6,134,136,65.7,61.8,3.9
RWE.DE,reif,gut_a,97,123,24.7,28.5,-3.8,124,120,24.2,32.5,-8.3
RWE.DE,reif,gut_b,97,123,27.8,26.0,1.8,124,120,25.0,35.0,-10.0
RWE.DE,reif,haelt2,97,123,51.5,48.8,2.7,124,120,50.8,67.5,-16.7
RWE.DE,korr_tief_rang,gut_a,13,182,23.1,27.5,-4.4,42,202,21.4,29.7,-8.3
RWE.DE,korr_tief_rang,gut_b,13,182,23.1,26.9,-3.8,42,202,21.4,31.7,-10.3
RWE.DE,korr_tief_rang,haelt2,13,182,92.3,47.8,44.5,42,202,47.6,61.4,-13.8
RWE.DE,korr_lang_rang,gut_a,13,182,15.4,28.0,-12.6,32,212,18.8,29.7,-10.9
RWE.DE,korr_lang_rang,gut_b,13,182,15.4,27.5,-12.1,32,212,18.8,31.6,-12.8
RWE.DE,korr_lang_rang,haelt2,13,182,46.2,51.1,-4.9,32,212,40.6,61.8,-21.2
RWE.DE,rsi_tief_rang,gut_a,14,181,64.3,24.3,40.0,38,206,18.4,30.1,-11.7
RWE.DE,rsi_tief_rang,gut_b,14,181,57.1,24.3,32.8,38,206,21.1,31.6,-10.5
RWE.DE,rsi_tief_rang,haelt2,14,181,100.0,47.0,53.0,38,206,57.9,59.2,-1.3
RWE.DE,rsi_unter_50,gut_a,69,151,37.7,21.9,15.8,113,131,22.1,33.6,-11.5
RWE.DE,rsi_unter_50,gut_b,69,151,39.1,21.2,17.9,113,131,23.9,35.1,-11.2
RWE.DE,rsi_unter_50,haelt2,69,151,62.3,44.4,17.9,113,131,54.9,62.6,-7.7
RWE.DE,divergenz,gut_a,8,36,37.5,30.6,,7,64,57.1,26.6,
RWE.DE,divergenz,gut_b,8,36,50.0,30.6,,7,64,57.1,26.6,
RWE.DE,divergenz,haelt2,8,36,75.0,36.1,,7,64,71.4,50.0,
RWE.DE,ausverkauf,gut_a,19,201,10.5,28.4,-17.9,28,216,28.6,28.2,0.4
RWE.DE,ausverkauf,gut_b,19,201,21.1,27.4,-6.3,28,216,39.3,28.7,10.6
RWE.DE,ausverkauf,haelt2,19,201,31.6,51.7,-20.1,28,216,82.1,56.0,26.1
RWE.DE,erschoepfung,gut_a,9,35,44.4,28.6,,19,52,36.8,26.9,9.9
RWE.DE,erschoepfung,gut_b,9,35,44.4,31.4,,19,52,36.8,26.9,9.9
RWE.DE,erschoepfung,haelt2,9,35,66.7,37.1,,19,52,57.9,50.0,7.9
RWE.DE,erholung_vol,gut_a,10,210,20.0,27.1,-7.1,13,231,46.2,27.3,18.9
RWE.DE,erholung_vol,gut_b,10,210,20.0,27.1,-7.1,13,231,46.2,29.0,17.2
RWE.DE,erholung_vol,haelt2,10,210,60.0,49.5,10.5,13,231,84.6,57.6,27.0
RWE.DE,zweig_a,gut_a,103,117,29.1,24.8,4.3,104,140,28.8,27.9,0.9
RWE.DE,zweig_a,gut_b,103,117,32.0,22.2,9.8,104,140,30.8,29.3,1.5
RWE.DE,zweig_a,haelt2,103,117,50.5,49.6,0.9,104,140,57.7,60.0,-2.3
RWE.DE,zweig_b,gut_a,140,80,24.3,31.2,-6.9,163,81,28.2,28.4,-0.2
RWE.DE,zweig_b,gut_b,140,80,23.6,32.5,-8.9,163,81,28.8,32.1,-3.3
RWE.DE,zweig_b,haelt2,140,80,50.0,50.0,0.0,163,81,58.9,59.3,-0.4
RWE.DE,hammer,gut_a,6,214,16.7,27.1,,6,238,16.7,28.6,
RWE.DE,hammer,gut_b,6,214,16.7,27.1,,6,238,16.7,30.3,
RWE.DE,hammer,haelt2,6,214,16.7,50.9,,6,238,50.0,59.2,
RWE.DE,doppelboden,gut_a,9,211,55.6,25.6,,11,233,36.4,27.9,8.5
RWE.DE,doppelboden,gut_b,9,211,66.7,25.1,,11,233,36.4,29.6,6.8
RWE.DE,doppelboden,haelt2,9,211,66.7,49.3,,11,233,45.5,59.7,-14.2
RWE.DE,schluss_ueber_vortageshoch,gut_a,85,135,23.5,28.9,-5.4,79,165,32.9,26.1,6.8
RWE.DE,schluss_ueber_vortageshoch,gut_b,85,135,25.9,27.4,-1.5,79,165,31.6,29.1,2.5
RWE.DE,schluss_ueber_vortageshoch,haelt2,85,135,49.4,50.4,-1.0,79,165,62.0,57.6,4.4
RWE.DE,kein_neues_tief,gut_a,138,82,27.5,25.6,1.9,146,98,30.1,25.5,4.6
RWE.DE,kein_neues_tief,gut_b,138,82,25.4,29.3,-3.9,146,98,33.6,24.5,9.1
RWE.DE,kein_neues_tief,haelt2,138,82,52.9,45.1,7.8,146,98,63.7,52.0,11.7
RWE.DE,ueber_ema200,gut_a,138,32,15.9,43.8,-27.9,138,106,26.8,30.2,-3.4
RWE.DE,ueber_ema200,gut_b,138,32,16.7,40.6,-23.9,138,106,30.4,29.2,1.2
RWE.DE,ueber_ema200,haelt2,138,32,40.6,62.5,-21.9,138,106,63.0,53.8,9.2
RWE.DE,tief_ab_2,gut_a,105,115,33.3,20.9,12.4,112,132,37.5,20.5,17.0
RWE.DE,tief_ab_2,gut_b,105,115,33.3,20.9,12.4,112,132,38.4,22.7,15.7
RWE.DE,tief_ab_2,haelt2,105,115,53.3,47.0,6.3,112,132,64.3,54.5,9.8
RY,reif,gut_a,115,137,32.2,26.3,5.9,103,163,24.3,34.4,-10.1
RY,reif,gut_b,115,137,31.3,27.0,4.3,103,163,27.2,38.0,-10.8
RY,reif,haelt2,115,137,49.6,48.2,1.4,103,163,51.5,60.7,-9.2
RY,korr_tief_rang,gut_a,47,184,38.3,29.9,8.4,27,239,29.6,30.5,-0.9
RY,korr_tief_rang,gut_b,47,184,36.2,30.4,5.8,27,239,33.3,33.9,-0.6
RY,korr_tief_rang,haelt2,47,184,53.2,53.3,-0.1,27,239,40.7,59.0,-18.3
RY,korr_lang_rang,gut_a,34,197,41.2,29.9,11.3,25,241,24.0,31.1,-7.1
RY,korr_lang_rang,gut_b,34,197,41.2,29.9,11.3,25,241,28.0,34.4,-6.4
RY,korr_lang_rang,haelt2,34,197,61.8,51.8,10.0,25,241,40.0,58.9,-18.9
RY,rsi_tief_rang,gut_a,26,205,23.1,32.7,-9.6,24,242,16.7,31.8,-15.1
RY,rsi_tief_rang,gut_b,26,205,26.9,32.2,-5.3,24,242,20.8,35.1,-14.3
RY,rsi_tief_rang,haelt2,26,205,46.2,54.1,-7.9,24,242,66.7,56.2,10.5
RY,rsi_unter_50,gut_a,96,156,25.0,31.4,-6.4,78,188,24.4,33.0,-8.6
RY,rsi_unter_50,gut_b,96,156,25.0,31.4,-6.4,78,188,25.6,37.2,-11.6
RY,rsi_unter_50,haelt2,96,156,50.0,48.1,1.9,78,188,52.6,59.0,-6.4
RY,divergenz,gut_a,17,64,35.3,35.9,-0.6,7,50,14.3,26.0,
RY,divergenz,gut_b,17,64,35.3,32.8,2.5,7,50,14.3,28.0,
RY,divergenz,haelt2,17,64,52.9,60.9,-8.0,7,50,85.7,46.0,
RY,ausverkauf,gut_a,17,235,47.1,27.7,19.4,28,238,7.1,33.2,-26.1
RY,ausverkauf,gut_b,17,235,47.1,27.7,19.4,28,238,7.1,37.0,-29.9
RY,ausverkauf,haelt2,17,235,58.8,48.1,10.7,28,238,21.4,61.3,-39.9
RY,erschoepfung,gut_a,27,54,29.6,38.9,-9.3,17,40,23.5,25.0,-1.5
RY,erschoepfung,gut_b,27,54,29.6,35.2,-5.6,17,40,23.5,27.5,-4.0
RY,erschoepfung,haelt2,27,54,55.6,61.1,-5.5,17,40,64.7,45.0,19.7
RY,erholung_vol,gut_a,8,244,37.5,28.7,,20,246,35.0,30.1,4.9
RY,erholung_vol,gut_b,8,244,37.5,28.7,,20,246,40.0,33.3,6.7
RY,erholung_vol,haelt2,8,244,62.5,48.4,,20,246,55.0,57.3,-2.3
RY,zweig_a,gut_a,131,121,26.0,32.2,-6.2,149,117,32.2,28.2,4.0
RY,zweig_a,gut_b,131,121,26.0,32.2,-6.2,149,117,34.2,33.3,0.9
RY,zweig_a,haelt2,131,121,44.3,53.7,-9.4,149,117,55.0,59.8,-4.8
RY,zweig_b,gut_a,143,109,35.0,21.1,13.9,137,129,30.7,30.2,0.5
RY,zweig_b,gut_b,143,109,34.3,22.0,12.3,137,129,35.8,31.8,4.0
RY,zweig_b,haelt2,143,109,55.9,39.4,16.5,137,129,61.3,52.7,8.6
RY,hammer,gut_a,13,239,15.4,29.7,-14.3,11,255,45.5,29.8,15.7
RY,hammer,gut_b,13,239,15.4,29.7,-14.3,11,255,45.5,33.3,12.2
RY,hammer,haelt2,13,239,23.1,50.2,-27.1,11,255,72.7,56.5,16.2
RY,doppelboden,gut_a,10,242,50.0,28.1,21.9,3,263,33.3,30.4,
RY,doppelboden,gut_b,10,242,50.0,28.1,21.9,3,263,33.3,33.8,
RY,doppelboden,haelt2,10,242,70.0,47.9,22.1,3,263,66.7,57.0,
RY,schluss_ueber_vortageshoch,gut_a,82,170,34.1,26.5,7.6,96,170,32.3,29.4,2.9
RY,schluss_ueber_vortageshoch,gut_b,82,170,34.1,26.5,7.6,96,170,40.6,30.0,10.6
RY,schluss_ueber_vortageshoch,haelt2,82,170,59.8,43.5,16.3,96,170,68.8,50.6,18.2
RY,kein_neues_tief,gut_a,128,124,35.2,22.6,12.6,142,124,29.6,31.5,-1.9
RY,kein_neues_tief,gut_b,128,124,35.2,22.6,12.6,142,124,35.9,31.5,4.4
RY,kein_neues_tief,haelt2,128,124,57.8,39.5,18.3,142,124,59.9,54.0,5.9
RY,ueber_ema200,gut_a,139,50,30.2,30.0,0.2,222,44,32.4,20.5,11.9
RY,ueber_ema200,gut_b,139,50,31.7,30.0,1.7,222,44,36.5,20.5,16.0
RY,ueber_ema200,haelt2,139,50,51.1,42.0,9.1,222,44,57.7,54.5,3.2
RY,tief_ab_2,gut_a,103,149,39.8,21.5,18.3,88,178,15.9,37.6,-21.7
RY,tief_ab_2,gut_b,103,149,40.8,20.8,20.0,88,178,18.2,41.6,-23.4
RY,tief_ab_2,haelt2,103,149,62.1,39.6,22.5,88,178,54.5,58.4,-3.9
SAN,reif,gut_a,139,127,17.3,15.0,2.3,119,172,42.9,36.6,6.3
SAN,reif,gut_b,139,127,14.4,16.5,-2.1,119,172,43.7,39.0,4.7
SAN,reif,haelt2,139,127,36.0,40.2,-4.2,119,172,63.9,60.5,3.4
SAN,korr_tief_rang,gut_a,49,194,18.4,17.5,0.9,30,261,40.0,39.1,0.9
SAN,korr_tief_rang,gut_b,49,194,12.2,18.0,-5.8,30,261,40.0,41.0,-1.0
SAN,korr_tief_rang,haelt2,49,194,32.7,42.3,-9.6,30,261,76.7,60.2,16.5
SAN,korr_lang_rang,gut_a,41,202,29.3,15.3,14.0,18,273,44.4,38.8,5.6
SAN,korr_lang_rang,gut_b,41,202,22.0,15.8,6.2,18,273,44.4,40.7,3.7
SAN,korr_lang_rang,haelt2,41,202,43.9,39.6,4.3,18,273,66.7,61.5,5.2
SAN,rsi_tief_rang,gut_a,54,189,16.7,18.0,-1.3,29,262,55.2,37.4,17.8
SAN,rsi_tief_rang,gut_b,54,189,5.6,20.1,-14.5,29,262,69.0,37.8,31.2
SAN,rsi_tief_rang,haelt2,54,189,40.7,40.2,0.5,29,262,79.3,59.9,19.4
SAN,rsi_unter_50,gut_a,141,125,17.7,14.4,3.3,81,210,44.4,37.1,7.3
SAN,rsi_unter_50,gut_b,141,125,13.5,17.6,-4.1,81,210,40.7,41.0,-0.3
SAN,rsi_unter_50,haelt2,141,125,36.9,39.2,-2.3,81,210,71.6,58.1,13.5
