ticker,zeitraum,puffer,punkte,faelle,rendite_mittel,rendite_median,ko_quote
ILMN,bis2022,3.0,0,74,-1.8,-27.2,2.7
ILMN,bis2022,3.0,1,121,-3.7,-23.0,4.1
ILMN,bis2022,3.0,2,37,-13.3,-28.3,2.7
ILMN,bis2022,3.0,3,1,-42.1,-42.1,0.0
ING,ab2023,3.0,0,116,6.4,-5.9,3.4
ING,ab2023,3.0,1,171,19.9,-4.8,1.8
ING,ab2023,3.0,2,35,28.9,12.2,0.0
ING,ab2023,3.0,3,3,63.5,72.5,0.0
ING,bis2022,3.0,0,97,-11.8,-25.5,5.2
ING,bis2022,3.0,1,146,6.8,-6.0,2.1
ING,bis2022,3.0,2,47,9.7,-2.5,4.3
ING,bis2022,3.0,3,3,-8.4,-36.7,0.0
INTC,ab2023,3.0,0,83,9.0,-19.2,1.2
INTC,ab2023,3.0,1,121,42.4,-1.9,0.8
INTC,ab2023,3.0,2,58,32.8,23.3,5.2
INTC,ab2023,3.0,3,3,70.1,80.9,0.0
INTC,bis2022,3.0,0,73,-16.4,-44.6,12.3
INTC,bis2022,3.0,1,129,-15.7,-32.3,5.4
INTC,bis2022,3.0,2,41,-19.6,-32.0,4.9
INTC,bis2022,3.0,3,1,110.1,110.1,0.0
INTU,ab2023,3.0,0,63,4.5,-19.0,3.2
INTU,ab2023,3.0,1,155,-4.0,-20.4,2.6
INTU,ab2023,3.0,2,52,19.3,11.3,0.0
INTU,ab2023,3.0,3,3,-14.8,-19.0,0.0
INTU,bis2022,3.0,0,68,27.5,0.4,0.0
INTU,bis2022,3.0,1,125,28.8,7.8,0.8
INTU,bis2022,3.0,2,33,28.7,-3.7,0.0
INTU,bis2022,3.0,3,3,-25.7,-22.0,0.0
ISRG,ab2023,3.0,0,94,0.1,-18.1,1.1
ISRG,ab2023,3.0,1,136,5.7,-5.9,1.5
ISRG,ab2023,3.0,2,36,16.6,-15.1,2.8
ISRG,ab2023,3.0,3,2,-39.1,-39.1,0.0
ISRG,bis2022,3.0,0,74,26.2,17.0,0.0
ISRG,bis2022,3.0,1,139,6.2,-6.4,0.0
ISRG,bis2022,3.0,2,34,3.1,-3.1,0.0
ISRG,bis2022,3.0,3,2,42.0,42.0,0.0
JNJ,ab2023,3.0,0,98,3.7,-20.6,1.0
JNJ,ab2023,3.0,1,128,-1.1,-13.2,1.6
JNJ,ab2023,3.0,2,23,-13.7,-26.8,0.0
JNJ,ab2023,3.0,3,2,-21.2,-21.2,0.0
JNJ,bis2022,3.0,0,89,-1.8,-17.8,0.0
JNJ,bis2022,3.0,1,124,-5.0,-20.4,0.0
JNJ,bis2022,3.0,2,31,14.4,12.0,0.0
JNJ,bis2022,3.0,3,1,-3.2,-3.2,0.0
JPM,ab2023,3.0,0,79,21.1,5.2,1.3
JPM,ab2023,3.0,1,142,12.5,-5.9,0.7
JPM,ab2023,3.0,2,32,50.3,26.6,0.0
JPM,ab2023,3.0,3,2,117.5,117.5,0.0
JPM,bis2022,3.0,0,88,-6.9,-19.7,0.0
JPM,bis2022,3.0,1,152,-1.8,-7.6,2.6
JPM,bis2022,3.0,2,27,0.3,-8.3,0.0
JPM,bis2022,3.0,3,4,-36.9,-38.8,0.0
KDP,ab2023,3.0,0,55,-9.1,-22.5,7.3
KDP,ab2023,3.0,1,136,-8.8,-17.3,5.1
KDP,ab2023,3.0,2,43,7.3,-21.6,0.0
KDP,ab2023,3.0,3,1,81.4,81.4,0.0
KDP,bis2022,3.0,0,89,2.4,-12.5,1.1
KDP,bis2022,3.0,1,129,3.0,-13.4,2.3
KDP,bis2022,3.0,2,25,0.4,-0.4,0.0
KHC,ab2023,3.0,0,67,-7.6,-22.5,6.0
KHC,ab2023,3.0,1,131,-12.4,-24.5,1.5
KHC,ab2023,3.0,2,36,11.7,-19.7,0.0
KHC,ab2023,3.0,3,4,18.3,-6.1,0.0
KHC,bis2022,3.0,0,80,3.8,-16.1,0.0
KHC,bis2022,3.0,1,115,12.5,-3.4,2.6
KHC,bis2022,3.0,2,39,-13.2,-17.2,0.0
KHC,bis2022,3.0,3,1,-31.1,-31.1,0.0
KLAC,ab2023,3.0,0,96,13.9,-6.3,0.0
KLAC,ab2023,3.0,1,143,5.4,-12.8,0.0
KLAC,ab2023,3.0,2,37,22.4,7.9,0.0
KLAC,ab2023,3.0,3,5,65.2,78.9,0.0
KLAC,bis2022,3.0,0,81,5.1,-7.1,2.5
KLAC,bis2022,3.0,1,143,7.2,-8.5,0.0
KLAC,bis2022,3.0,2,34,18.7,14.1,0.0
KO,ab2023,3.0,0,87,0.2,-16.7,0.0
KO,ab2023,3.0,1,141,1.7,-14.3,0.7
KO,ab2023,3.0,2,25,14.1,8.3,0.0
KO,ab2023,3.0,3,2,-7.7,-7.7,0.0
KO,bis2022,3.0,0,79,7.2,-7.1,0.0
KO,bis2022,3.0,1,140,0.0,-7.4,0.0
KO,bis2022,3.0,2,28,16.0,8.5,0.0
KO,bis2022,3.0,3,2,-28.9,-28.9,0.0
LIN,ab2023,3.0,0,99,-4.7,-8.3,4.0
LIN,ab2023,3.0,1,164,-7.7,-14.0,1.2
LIN,ab2023,3.0,2,29,-6.2,-20.8,3.4
LIN,ab2023,3.0,3,2,93.4,93.4,0.0
LIN,bis2022,3.0,0,95,7.2,-13.3,1.1
LIN,bis2022,3.0,1,150,-4.4,-17.0,0.0
LIN,bis2022,3.0,2,36,7.1,-11.5,0.0
LIN,bis2022,3.0,3,2,-29.3,-29.3,0.0
LLY,ab2023,3.0,0,75,25.6,-3.5,6.7
LLY,ab2023,3.0,1,137,20.6,-2.6,2.2
LLY,ab2023,3.0,2,20,10.4,-2.1,0.0
LLY,ab2023,3.0,3,4,47.9,37.7,0.0
LLY,bis2022,3.0,0,65,24.2,-14.6,6.2
LLY,bis2022,3.0,1,117,30.1,-8.3,0.9
LLY,bis2022,3.0,2,42,31.1,4.8,0.0
LLY,bis2022,3.0,3,3,6.7,-6.4,0.0
LMT,ab2023,3.0,0,64,14.2,-26.9,7.8
LMT,ab2023,3.0,1,148,-8.8,-23.8,7.4
LMT,ab2023,3.0,2,29,37.8,13.6,0.0
LMT,ab2023,3.0,3,3,27.7,33.9,0.0
LMT,bis2022,3.0,0,78,-22.9,-40.6,3.8
LMT,bis2022,3.0,1,143,-4.1,-25.9,1.4
LMT,bis2022,3.0,2,6,15.2,14.4,0.0
LOW,ab2023,3.0,0,84,10.4,-20.5,0.0
LOW,ab2023,3.0,1,140,-4.0,-16.6,1.4
LOW,ab2023,3.0,2,42,-13.6,-19.5,0.0
LOW,ab2023,3.0,3,2,-8.1,-8.1,0.0
LOW,bis2022,3.0,0,75,30.4,2.4,1.3
LOW,bis2022,3.0,1,135,22.1,-2.5,0.0
LOW,bis2022,3.0,2,24,-17.3,-28.1,0.0
LOW,bis2022,3.0,3,1,133.6,133.6,0.0
LRCX,ab2023,3.0,0,95,16.3,3.8,1.1
LRCX,ab2023,3.0,1,156,8.9,-7.5,1.3
LRCX,ab2023,3.0,2,22,31.7,11.2,0.0
LRCX,ab2023,3.0,3,3,19.6,12.0,0.0
LRCX,bis2022,3.0,0,72,-1.7,-21.0,1.4
LRCX,bis2022,3.0,1,126,7.6,-13.3,0.0
LRCX,bis2022,3.0,2,37,-1.2,-15.2,0.0
LRCX,bis2022,3.0,3,1,33.1,33.1,0.0
LULU,ab2023,3.0,0,90,-20.2,-41.3,10.0
LULU,ab2023,3.0,1,123,3.9,-11.0,8.9
LULU,ab2023,3.0,2,44,-24.8,-29.1,6.8
LULU,ab2023,3.0,3,2,-16.5,-16.5,0.0
LULU,bis2022,3.0,0,86,16.8,-12.7,1.2
LULU,bis2022,3.0,1,123,10.5,-6.1,0.0
LULU,bis2022,3.0,2,34,-6.1,-14.6,0.0
LULU,bis2022,3.0,3,2,40.6,40.6,0.0
MA,ab2023,3.0,0,96,-11.4,-23.9,2.1
MA,ab2023,3.0,1,147,-1.3,-14.0,1.4
MA,ab2023,3.0,2,36,18.4,8.6,0.0
MA,bis2022,3.0,0,75,10.2,-1.8,1.3
MA,bis2022,3.0,1,142,6.5,-7.7,0.7
MA,bis2022,3.0,2,28,6.7,6.6,0.0
MA,bis2022,3.0,3,1,-10.6,-10.6,0.0
MAR,ab2023,3.0,0,68,27.1,7.0,0.0
MAR,ab2023,3.0,1,147,7.0,-12.4,0.7
MAR,ab2023,3.0,2,22,44.8,54.3,0.0
MAR,ab2023,3.0,3,2,43.1,43.1,0.0
MAR,bis2022,3.0,0,92,-3.3,-19.5,2.2
MAR,bis2022,3.0,1,139,-2.3,-17.4,0.7
MAR,bis2022,3.0,2,23,31.7,26.8,0.0
MAR,bis2022,3.0,3,1,182.3,182.3,0.0
MBG.DE,ab2023,3.0,0,88,-15.2,-32.7,0.0
MBG.DE,ab2023,3.0,1,125,-9.6,-19.1,2.4
MBG.DE,ab2023,3.0,2,55,2.7,-11.5,0.0
MBG.DE,ab2023,3.0,3,2,-18.2,-18.2,0.0
MBG.DE,bis2022,3.0,0,78,16.2,-1.2,1.3
MBG.DE,bis2022,3.0,1,134,1.6,-9.6,1.5
MBG.DE,bis2022,3.0,2,30,-9.8,-14.8,0.0
MBG.DE,bis2022,3.0,3,2,-21.3,-21.3,0.0
MCD,ab2023,3.0,0,80,-13.3,-20.9,1.2
MCD,ab2023,3.0,1,134,0.2,-11.3,0.7
MCD,ab2023,3.0,2,47,-19.6,-20.9,0.0
MCD,ab2023,3.0,3,3,28.8,14.1,0.0
MCD,bis2022,3.0,0,68,6.7,-9.0,1.5
MCD,bis2022,3.0,1,141,1.6,-15.3,0.7
MCD,bis2022,3.0,2,34,17.5,1.4,0.0
MCD,bis2022,3.0,3,4,32.6,30.0,0.0
MCHP,ab2023,3.0,0,86,-3.2,-24.6,3.5
MCHP,ab2023,3.0,1,147,-10.4,-26.5,1.4
MCHP,ab2023,3.0,2,49,22.1,-19.0,0.0
MCHP,ab2023,3.0,3,2,151.5,151.5,0.0
MCHP,bis2022,3.0,0,70,12.0,-13.1,1.4
MCHP,bis2022,3.0,1,139,-4.7,-22.5,1.4
MCHP,bis2022,3.0,2,31,2.1,-22.4,0.0
MCHP,bis2022,3.0,3,1,68.0,68.0,0.0
MCK,ab2023,3.0,0,79,17.2,-11.0,3.8
MCK,ab2023,3.0,1,134,7.8,-6.8,5.2
MCK,ab2023,3.0,2,45,6.8,-22.7,4.4
MCK,bis2022,3.0,0,78,8.4,-14.9,0.0
MCK,bis2022,3.0,1,133,5.5,-19.5,0.8
MCK,bis2022,3.0,2,27,15.0,-0.2,0.0
MCK,bis2022,3.0,3,1,94.3,94.3,0.0
MDB,ab2023,3.0,0,88,30.9,-0.8,2.3
MDB,ab2023,3.0,1,134,1.0,-15.0,1.5
MDB,ab2023,3.0,2,53,26.0,15.6,1.9
MDB,ab2023,3.0,3,3,-24.6,-49.1,0.0
MDB,bis2022,3.0,0,67,17.2,-17.6,3.0
MDB,bis2022,3.0,1,104,19.3,-16.2,1.0
MDB,bis2022,3.0,2,36,26.7,3.2,0.0
MDB,bis2022,3.0,3,3,18.5,-13.3,0.0
MDLZ,ab2023,3.0,0,71,-11.1,-21.8,1.4
MDLZ,ab2023,3.0,1,138,-5.9,-17.2,3.6
MDLZ,ab2023,3.0,2,37,-14.5,-34.2,0.0
MDLZ,ab2023,3.0,3,1,-44.3,-44.3,0.0
MDLZ,bis2022,3.0,0,82,0.7,-14.7,1.2
MDLZ,bis2022,3.0,1,139,-2.7,-8.5,0.7
MDLZ,bis2022,3.0,2,33,22.9,9.5,0.0
MDLZ,bis2022,3.0,3,4,35.1,-23.6,0.0
MDT,ab2023,3.0,0,73,-3.5,-24.3,4.1
MDT,ab2023,3.0,1,130,-1.3,-15.5,3.1
MDT,ab2023,3.0,2,34,1.3,-15.3,0.0
MDT,ab2023,3.0,3,3,24.7,6.8,0.0
MDT,bis2022,3.0,0,86,-11.6,-24.2,4.7
MDT,bis2022,3.0,1,125,-1.0,-13.7,1.6
MDT,bis2022,3.0,2,33,-12.8,-9.6,0.0
MELI,ab2023,3.0,0,81,-17.5,-30.1,2.5
MELI,ab2023,3.0,1,148,-2.0,-19.7,1.4
MELI,ab2023,3.0,2,32,27.5,31.4,0.0
MELI,ab2023,3.0,3,1,69.3,69.3,0.0
MELI,bis2022,3.0,0,63,22.7,5.6,6.3
MELI,bis2022,3.0,1,135,19.7,-16.4,0.0
MELI,bis2022,3.0,2,30,61.8,32.7,0.0
MELI,bis2022,3.0,3,1,17.4,17.4,0.0
META,ab2023,3.0,0,93,31.9,4.3,2.2
META,ab2023,3.0,1,150,9.4,-7.7,2.7
META,ab2023,3.0,2,30,8.2,-9.6,3.3
META,ab2023,3.0,3,2,-30.1,-30.1,0.0
META,bis2022,3.0,0,59,8.9,-8.8,3.4
META,bis2022,3.0,1,129,5.0,-18.5,1.6
META,bis2022,3.0,2,43,-2.0,-24.5,2.3
META,bis2022,3.0,3,2,-52.5,-52.5,0.0
MFG,ab2023,3.0,0,107,25.0,2.0,5.6
MFG,ab2023,3.0,1,127,23.1,2.1,1.6
MFG,ab2023,3.0,2,28,21.2,23.7,0.0
MFG,ab2023,3.0,3,2,49.5,49.5,0.0
MFG,bis2022,3.0,0,69,1.1,-33.8,2.9
MFG,bis2022,3.0,1,89,15.6,-17.2,0.0
MFG,bis2022,3.0,2,36,-14.2,-23.4,0.0
MFG,bis2022,3.0,3,8,-8.3,-23.2,0.0
MMM,ab2023,3.0,0,67,27.1,-1.8,1.5
MMM,ab2023,3.0,1,121,17.6,-5.0,1.7
MMM,ab2023,3.0,2,43,13.0,-17.4,0.0
MMM,ab2023,3.0,3,3,30.1,38.7,0.0
MMM,bis2022,3.0,0,76,-24.2,-33.9,11.8
MMM,bis2022,3.0,1,147,-16.5,-28.5,4.1
MMM,bis2022,3.0,2,26,-8.9,-26.4,0.0
MMM,bis2022,3.0,3,2,33.4,33.4,0.0
MNST,ab2023,3.0,0,62,4.4,-1.2,3.2
MNST,ab2023,3.0,1,146,9.0,-4.0,2.1
MNST,ab2023,3.0,2,35,-1.5,-23.0,8.6
MNST,ab2023,3.0,3,2,-23.4,-23.4,0.0
MNST,bis2022,3.0,0,68,18.5,0.4,2.9
MNST,bis2022,3.0,1,134,10.3,-3.0,0.7
MNST,bis2022,3.0,2,30,-1.3,-15.2,0.0
MNST,bis2022,3.0,3,4,-24.3,-26.4,0.0
MO,ab2023,3.0,0,70,3.1,-14.5,0.0
MO,ab2023,3.0,1,121,-6.7,-20.1,3.3
MO,ab2023,3.0,2,25,7.9,3.6,0.0
MO,bis2022,3.0,0,81,-6.3,-4.5,8.6
MO,bis2022,3.0,1,122,-10.5,-19.3,5.7
MO,bis2022,3.0,2,34,20.1,15.4,0.0
MPC,ab2023,3.0,0,78,20.0,-2.7,1.3
MPC,ab2023,3.0,1,132,12.6,-11.0,2.3
MPC,ab2023,3.0,2,44,31.0,6.2,0.0
MPC,ab2023,3.0,3,1,120.5,120.5,0.0
MPC,bis2022,3.0,0,95,4.6,-7.5,0.0
MPC,bis2022,3.0,1,137,6.3,-3.0,0.0
MPC,bis2022,3.0,2,24,25.2,4.9,0.0
MRK,ab2023,3.0,0,82,13.7,-20.0,0.0
MRK,ab2023,3.0,1,143,-9.3,-24.3,4.9
MRK,ab2023,3.0,2,16,-41.9,-43.5,12.5
MRK,ab2023,3.0,3,2,8.8,8.8,0.0
MRK,bis2022,3.0,0,81,-17.8,-39.6,3.7
MRK,bis2022,3.0,1,150,4.2,-13.4,2.0
MRK,bis2022,3.0,2,25,41.3,43.7,0.0
MRK,bis2022,3.0,3,2,-12.6,-12.6,0.0
MRK.DE,ab2023,3.0,0,88,-9.6,-20.5,2.3
MRK.DE,ab2023,3.0,1,145,2.8,-4.2,2.1
MRK.DE,ab2023,3.0,2,25,5.6,-12.6,0.0
MRK.DE,ab2023,3.0,3,3,11.4,2.9,0.0
MRK.DE,bis2022,3.0,0,65,25.0,-2.1,1.5
MRK.DE,bis2022,3.0,1,130,12.8,-9.5,0.0
MRK.DE,bis2022,3.0,2,31,7.2,-3.9,0.0
MRK.DE,bis2022,3.0,3,3,3.4,-0.2,0.0
MRNA,ab2023,3.0,0,71,-0.0,-23.9,4.2
MRNA,ab2023,3.0,1,129,4.4,-21.7,2.3
MRNA,ab2023,3.0,2,45,-12.0,-15.5,13.3
MRNA,ab2023,3.0,3,5,-26.0,-22.3,0.0
MRNA,bis2022,3.0,0,61,0.0,-15.4,4.9
MRNA,bis2022,3.0,1,90,18.7,-13.1,2.2
MRNA,bis2022,3.0,2,38,6.3,-18.7,0.0
MRNA,bis2022,3.0,3,7,6.4,8.7,0.0
MRVL,ab2023,3.0,0,93,24.4,-7.8,2.2
MRVL,ab2023,3.0,1,151,14.8,-19.2,1.3
MRVL,ab2023,3.0,2,33,9.9,-3.6,0.0
MRVL,ab2023,3.0,3,3,-35.4,-42.0,0.0
MRVL,bis2022,3.0,0,85,5.4,-21.5,2.4
MRVL,bis2022,3.0,1,137,-0.5,-13.8,0.0
MRVL,bis2022,3.0,2,21,0.6,-26.0,0.0
MRVL,bis2022,3.0,3,2,55.9,55.9,0.0
MS,ab2023,3.0,0,81,14.5,-19.4,2.5
MS,ab2023,3.0,1,138,25.7,1.5,2.9
MS,ab2023,3.0,2,44,37.9,16.6,0.0
MS,ab2023,3.0,3,2,17.0,17.0,0.0
MS,bis2022,3.0,0,92,10.7,-7.5,0.0
MS,bis2022,3.0,1,132,16.1,3.1,0.0
MS,bis2022,3.0,2,38,15.0,-1.5,0.0
MS,bis2022,3.0,3,3,9.7,12.2,0.0
MSFT,ab2023,3.0,0,77,24.7,-3.0,0.0
MSFT,ab2023,3.0,1,146,14.2,-8.4,0.7
MSFT,ab2023,3.0,2,31,-13.8,-18.6,0.0
MSFT,ab2023,3.0,3,1,-32.0,-32.0,0.0
MSFT,bis2022,3.0,0,67,5.5,-18.9,1.5
MSFT,bis2022,3.0,1,144,12.3,-7.3,0.0
MSFT,bis2022,3.0,2,40,22.6,3.0,0.0
MSFT,bis2022,3.0,3,3,1.9,-31.7,0.0
MSTR,ab2023,3.0,0,96,11.5,-24.4,0.0
MSTR,ab2023,3.0,1,140,19.5,-13.4,0.0
MSTR,ab2023,3.0,2,27,1.0,-13.6,0.0
MSTR,ab2023,3.0,3,4,0.7,-1.5,0.0
MSTR,bis2022,3.0,0,80,13.9,-32.3,1.2
MSTR,bis2022,3.0,1,136,8.3,-17.4,1.5
MSTR,bis2022,3.0,2,23,1.7,-15.4,0.0
MSTR,bis2022,3.0,3,1,1.6,1.6,0.0
MTX.DE,ab2023,3.0,0,94,9.1,-1.3,4.3
MTX.DE,ab2023,3.0,1,140,2.0,-9.2,0.0
MTX.DE,ab2023,3.0,2,40,24.1,9.6,0.0
MTX.DE,ab2023,3.0,3,1,151.2,151.2,0.0
MTX.DE,bis2022,3.0,0,75,14.3,-16.0,0.0
MTX.DE,bis2022,3.0,1,127,4.5,-15.2,0.0
MTX.DE,bis2022,3.0,2,38,19.6,-1.8,0.0
MTX.DE,bis2022,3.0,3,4,-29.0,-41.8,0.0
MU,ab2023,3.0,0,82,22.5,-6.6,2.4
MU,ab2023,3.0,1,132,30.9,4.7,2.3
MU,ab2023,3.0,2,48,25.5,3.8,0.0
MU,ab2023,3.0,3,5,27.6,2.3,0.0
MU,bis2022,3.0,0,81,8.4,-9.4,0.0
MU,bis2022,3.0,1,132,0.9,-23.9,0.0
MU,bis2022,3.0,2,50,4.5,-4.5,0.0
MU,bis2022,3.0,3,3,-27.8,-31.4,0.0
MUFG,ab2023,3.0,0,143,6.3,-13.6,7.0
MUFG,ab2023,3.0,1,139,22.1,7.5,0.7
MUFG,ab2023,3.0,2,29,28.3,21.3,0.0
MUFG,ab2023,3.0,3,1,-17.7,-17.7,0.0
MUFG,bis2022,3.0,0,95,16.9,-39.4,7.4
MUFG,bis2022,3.0,1,108,49.9,-15.8,1.9
MUFG,bis2022,3.0,2,24,11.8,5.7,0.0
MUFG,bis2022,3.0,3,1,25.5,25.5,0.0
MUV2.DE,ab2023,3.0,0,77,2.2,-14.5,1.3
MUV2.DE,ab2023,3.0,1,152,10.0,-6.9,0.7
MUV2.DE,ab2023,3.0,2,29,33.5,17.4,0.0
MUV2.DE,ab2023,3.0,3,4,-1.7,-21.1,0.0
MUV2.DE,bis2022,3.0,0,78,4.9,-10.5,7.7
MUV2.DE,bis2022,3.0,1,138,4.8,-15.3,3.6
MUV2.DE,bis2022,3.0,2,10,7.4,-4.7,0.0
MUV2.DE,bis2022,3.0,3,1,-53.7,-53.7,0.0
NEE,ab2023,3.0,0,70,8.6,-3.7,4.3
NEE,ab2023,3.0,1,141,-5.6,-13.6,2.1
NEE,ab2023,3.0,2,37,-1.3,-7.8,0.0
NEE,ab2023,3.0,3,3,4.5,19.6,0.0
NEE,bis2022,3.0,0,56,7.5,-12.3,0.0
NEE,bis2022,3.0,1,144,11.4,-3.9,0.7
NEE,bis2022,3.0,2,35,-9.4,-15.6,0.0
NEM,ab2023,3.0,0,115,3.6,-19.2,0.9
NEM,ab2023,3.0,1,155,18.8,-2.0,0.6
NEM,ab2023,3.0,2,27,-8.3,-19.2,0.0
NEM,ab2023,3.0,3,5,50.9,14.6,0.0
NEM,bis2022,3.0,0,84,-7.4,-18.0,1.2
NEM,bis2022,3.0,1,122,-6.6,-14.7,1.6
NEM,bis2022,3.0,2,42,-19.1,-30.2,2.4
NET,ab2023,3.0,0,97,9.7,-2.9,3.1
NET,ab2023,3.0,1,124,6.0,-10.7,2.4
NET,ab2023,3.0,2,37,36.9,-11.9,2.7
NET,ab2023,3.0,3,5,56.1,62.3,0.0
NET,bis2022,3.0,0,65,1.6,-13.7,3.1
NET,bis2022,3.0,1,116,13.6,-12.4,0.0
NET,bis2022,3.0,2,40,17.2,2.4,0.0
NET,bis2022,3.0,3,4,-13.1,-10.1,0.0
NFLX,ab2023,3.0,0,48,-14.5,-28.9,6.2
NFLX,ab2023,3.0,1,122,4.4,-11.8,0.8
NFLX,ab2023,3.0,2,61,15.5,-1.1,0.0
NFLX,ab2023,3.0,3,7,47.4,41.7,0.0
NFLX,bis2022,3.0,0,53,13.3,1.8,3.8
NFLX,bis2022,3.0,1,112,-1.6,-15.2,0.9
NFLX,bis2022,3.0,2,62,13.7,-4.6,3.2
NFLX,bis2022,3.0,3,4,-39.9,-31.4,25.0
NKE,ab2023,3.0,0,86,-23.0,-38.9,7.0
NKE,ab2023,3.0,1,127,-23.6,-27.3,7.9
NKE,ab2023,3.0,2,49,-6.7,-18.2,12.2
NKE,ab2023,3.0,3,3,-15.1,-16.5,33.3
NKE,bis2022,3.0,0,79,24.1,-11.2,2.5
NKE,bis2022,3.0,1,127,10.3,-6.1,2.4
NKE,bis2022,3.0,2,23,3.2,-17.3,8.7
NKE,bis2022,3.0,3,1,28.2,28.2,0.0
NOW,ab2023,3.0,0,88,-0.1,-12.4,2.3
NOW,ab2023,3.0,1,141,3.5,-9.5,0.0
NOW,ab2023,3.0,2,33,-0.5,-22.9,3.0
NOW,ab2023,3.0,3,4,-1.0,-0.0,0.0
NOW,bis2022,3.0,0,61,0.4,-10.2,3.3
NOW,bis2022,3.0,1,148,5.0,-7.0,2.0
NOW,bis2022,3.0,2,25,48.9,32.7,0.0
NOW,bis2022,3.0,3,5,5.8,-4.5,0.0
NVDA,ab2023,3.0,0,77,42.0,-7.7,1.3
NVDA,ab2023,3.0,1,143,18.4,-11.2,0.7
NVDA,ab2023,3.0,2,35,33.6,0.9,0.0
NVDA,ab2023,3.0,3,3,-21.3,-32.3,0.0
NVDA,bis2022,3.0,0,72,19.4,-13.4,1.4
NVDA,bis2022,3.0,1,106,16.1,-10.4,0.0
NVDA,bis2022,3.0,2,51,21.8,-3.6,0.0
NVDA,bis2022,3.0,3,4,-7.9,-17.2,0.0
NVO,ab2023,3.0,0,107,2.3,-17.2,4.7
NVO,ab2023,3.0,1,161,-0.8,-21.8,1.9
NVO,ab2023,3.0,2,42,-6.2,-23.6,0.0
NVO,ab2023,3.0,3,4,-4.1,-10.7,0.0
NVO,bis2022,3.0,0,94,31.0,5.4,5.3
NVO,bis2022,3.0,1,148,27.3,5.8,6.1
NVO,bis2022,3.0,2,37,41.8,-1.1,0.0
NVO,bis2022,3.0,3,5,6.1,-17.6,0.0
NVS,ab2023,3.0,0,110,13.5,-6.1,6.4
NVS,ab2023,3.0,1,152,14.8,-11.3,1.3
NVS,ab2023,3.0,2,34,8.3,-11.9,0.0
NVS,ab2023,3.0,3,2,-35.2,-35.2,0.0
NVS,bis2022,3.0,0,100,-0.5,-8.3,3.0
NVS,bis2022,3.0,1,147,10.0,-1.7,2.7
NVS,bis2022,3.0,2,46,6.2,1.1,2.2
NVS,bis2022,3.0,3,3,-7.9,-15.5,0.0
NXPI,ab2023,3.0,0,85,3.4,-18.3,0.0
NXPI,ab2023,3.0,1,135,5.7,-24.0,0.0
NXPI,ab2023,3.0,2,50,35.7,0.3,0.0
NXPI,ab2023,3.0,3,7,132.4,121.9,0.0
NXPI,bis2022,3.0,0,78,-8.1,-26.9,1.3
NXPI,bis2022,3.0,1,123,-2.1,-10.9,0.0
NXPI,bis2022,3.0,2,46,2.5,-16.3,0.0
NXPI,bis2022,3.0,3,3,-4.0,4.1,0.0
ODFL,ab2023,3.0,0,78,12.1,-8.1,1.3
ODFL,ab2023,3.0,1,120,0.7,-14.4,0.8
ODFL,ab2023,3.0,2,47,2.6,-13.1,0.0
ODFL,ab2023,3.0,3,2,88.5,88.5,0.0
ODFL,bis2022,3.0,0,72,17.3,-3.7,0.0
ODFL,bis2022,3.0,1,126,15.2,-3.8,0.0
ODFL,bis2022,3.0,2,41,1.2,-2.0,0.0
ODFL,bis2022,3.0,3,2,-27.1,-27.1,0.0
ON,ab2023,3.0,0,78,8.0,-21.0,0.0
ON,ab2023,3.0,1,142,2.2,-16.3,0.0
ON,ab2023,3.0,2,42,3.7,-23.7,2.4
ON,ab2023,3.0,3,6,58.3,48.4,16.7
ON,bis2022,3.0,0,66,24.2,8.0,1.5
ON,bis2022,3.0,1,140,19.6,-2.1,0.7
ON,bis2022,3.0,2,26,10.1,-19.1,0.0
ON,bis2022,3.0,3,2,-39.1,-39.1,0.0
ORCL,ab2023,3.0,0,78,44.1,-11.9,2.6
ORCL,ab2023,3.0,1,135,-0.3,-21.8,4.4
ORCL,ab2023,3.0,2,37,47.0,-2.6,0.0
ORCL,ab2023,3.0,3,4,66.2,39.7,0.0
ORCL,bis2022,3.0,0,83,-2.6,-20.5,1.2
ORCL,bis2022,3.0,1,115,5.7,-12.2,0.0
ORCL,bis2022,3.0,2,27,-12.5,-21.7,0.0
ORCL,bis2022,3.0,3,4,-2.5,-5.2,0.0
ORLY,ab2023,3.0,0,71,0.4,-28.9,4.2
ORLY,ab2023,3.0,1,125,9.2,-11.2,0.0
ORLY,ab2023,3.0,2,37,4.2,-6.9,5.4
ORLY,ab2023,3.0,3,3,-24.9,-29.5,33.3
ORLY,bis2022,3.0,0,73,17.5,-16.1,5.5
ORLY,bis2022,3.0,1,141,19.9,-3.2,0.0
ORLY,bis2022,3.0,2,21,13.8,-10.5,0.0
P911.DE,ab2023,3.0,0,81,-24.5,-36.3,3.7
P911.DE,ab2023,3.0,1,138,-17.8,-33.9,4.3
P911.DE,ab2023,3.0,2,34,-23.0,-31.6,0.0
P911.DE,ab2023,3.0,3,3,39.1,-16.6,0.0
P911.DE,bis2022,3.0,0,2,32.2,32.2,0.0
P911.DE,bis2022,3.0,1,6,-44.8,-41.4,16.7
PAH3.DE,ab2023,3.0,0,83,-15.6,-35.5,8.4
PAH3.DE,ab2023,3.0,1,144,-16.0,-22.8,7.6
PAH3.DE,ab2023,3.0,2,40,-24.0,-25.4,5.0
