datum,vix,vdax,fg,vdax_quelle
2022-12-27,21.65,16.25,39.94,gemessen:^GDAXI
2022-12-28,22.14,15.95,35.51,gemessen:^GDAXI
2022-12-29,21.44,16.48,37.14,gemessen:^GDAXI
2022-12-30,21.67,16.75,36.51,gemessen:^GDAXI
2023-01-02,,17.04,,gemessen:^GDAXI
2023-01-03,22.90,17.29,36.60,gemessen:^GDAXI
2023-01-04,22.01,18.90,39.86,gemessen:^GDAXI
2023-01-05,22.46,18.76,44.17,gemessen:^GDAXI
2023-01-06,21.13,19.04,45.71,gemessen:^GDAXI
2023-01-09,21.97,19.44,47.20,gemessen:^GDAXI
2023-01-10,20.58,19.35,49.66,gemessen:^GDAXI
2023-01-11,21.09,19.55,54.23,gemessen:^GDAXI
2023-01-12,18.83,19.22,56.69,gemessen:^GDAXI
2023-01-13,18.35,19.16,61.31,gemessen:^GDAXI
2023-01-16,,14.20,,gemessen:^GDAXI
2023-01-17,19.36,13.69,64.14,gemessen:^GDAXI
2023-01-18,20.34,13.78,58.43,gemessen:^GDAXI
2023-01-19,20.52,15.43,55.43,gemessen:^GDAXI
2023-01-20,19.85,14.91,58.54,gemessen:^GDAXI
2023-01-23,19.81,13.70,63.60,gemessen:^GDAXI
2023-01-24,19.20,13.78,63.00,gemessen:^GDAXI
2023-01-25,19.08,13.87,63.89,gemessen:^GDAXI
2023-01-26,18.73,13.52,68.03,gemessen:^GDAXI
2023-01-27,18.51,13.34,69.20,gemessen:^GDAXI
2023-01-30,19.94,12.48,67.46,gemessen:^GDAXI
2023-01-31,19.40,12.31,70.34,gemessen:^GDAXI
2023-02-01,17.87,12.20,82.17,gemessen:^GDAXI
2023-02-02,18.73,12.17,75.20,gemessen:^GDAXI
2023-02-03,18.33,12.07,76.14,gemessen:^GDAXI
2023-02-06,19.43,12.30,75.91,gemessen:^GDAXI
2023-02-07,18.66,11.80,76.34,gemessen:^GDAXI
2023-02-08,19.63,11.83,74.63,gemessen:^GDAXI
2023-02-09,20.71,11.47,72.63,gemessen:^GDAXI
2023-02-10,20.53,12.50,72.49,gemessen:^GDAXI
2023-02-13,20.34,12.62,71.83,gemessen:^GDAXI
2023-02-14,18.91,12.61,73.26,gemessen:^GDAXI
2023-02-15,18.23,12.84,73.66,gemessen:^GDAXI
2023-02-16,20.17,12.83,70.71,gemessen:^GDAXI
2023-02-17,20.02,11.09,69.49,gemessen:^GDAXI
2023-02-20,,10.91,,gemessen:^GDAXI
2023-02-21,22.87,11.07,65.91,gemessen:^GDAXI
2023-02-22,22.29,11.06,64.17,gemessen:^GDAXI
2023-02-23,21.14,11.12,62.66,gemessen:^GDAXI
2023-02-24,21.67,12.80,60.66,gemessen:^GDAXI
2023-02-27,20.95,13.36,61.23,gemessen:^GDAXI
2023-02-28,20.70,13.35,61.20,gemessen:^GDAXI
2023-03-01,20.58,13.44,65.91,gemessen:^GDAXI
2023-03-02,19.59,13.41,52.46,gemessen:^GDAXI
2023-03-03,18.49,12.48,55.69,gemessen:^GDAXI
2023-03-06,18.61,12.54,55.26,gemessen:^GDAXI
2023-03-07,19.59,12.35,48.51,gemessen:^GDAXI
2023-03-08,19.11,12.39,49.83,gemessen:^GDAXI
2023-03-09,22.61,12.26,37.54,gemessen:^GDAXI
2023-03-10,24.80,12.92,26.89,gemessen:^GDAXI
2023-03-13,26.52,16.10,23.36,gemessen:^GDAXI
2023-03-14,23.73,17.28,25.09,gemessen:^GDAXI
2023-03-15,26.14,20.67,22.69,gemessen:^GDAXI
2023-03-16,22.99,21.28,32.57,gemessen:^GDAXI
2023-03-17,25.51,21.62,27.00,gemessen:^GDAXI
2023-03-20,24.15,22.11,30.43,gemessen:^GDAXI
2023-03-21,21.38,23.09,43.49,gemessen:^GDAXI
2023-03-22,22.26,23.04,41.03,gemessen:^GDAXI
2023-03-23,22.61,23.04,38.34,gemessen:^GDAXI
2023-03-24,21.74,23.61,37.71,gemessen:^GDAXI
2023-03-27,20.60,23.29,40.20,gemessen:^GDAXI
2023-03-28,19.97,22.92,39.60,gemessen:^GDAXI
2023-03-29,19.12,23.36,41.46,gemessen:^GDAXI
2023-03-30,19.02,23.71,45.23,gemessen:^GDAXI
2023-03-31,18.70,23.81,49.49,gemessen:^GDAXI
2023-04-03,18.55,23.18,61.49,gemessen:^GDAXI
2023-04-04,19.00,23.12,50.23,gemessen:^GDAXI
2023-04-05,19.08,23.10,52.63,gemessen:^GDAXI
2023-04-06,18.40,23.11,55.26,gemessen:^GDAXI
2023-04-10,18.97,,57.91,gemessen:^GDAXI
2023-04-11,19.10,23.14,58.49,gemessen:^GDAXI
2023-04-12,19.09,22.65,60.74,gemessen:^GDAXI
2023-04-13,17.80,19.50,63.17,gemessen:^GDAXI
2023-04-14,17.07,18.68,65.71,gemessen:^GDAXI
2023-04-17,16.95,13.77,67.09,gemessen:^GDAXI
2023-04-18,16.83,13.07,65.49,gemessen:^GDAXI
2023-04-19,16.46,11.71,67.26,gemessen:^GDAXI
2023-04-20,17.17,11.83,64.06,gemessen:^GDAXI
2023-04-21,16.77,10.62,63.51,gemessen:^GDAXI
2023-04-24,16.89,10.68,63.49,gemessen:^GDAXI
2023-04-25,18.76,10.65,57.06,gemessen:^GDAXI
2023-04-26,18.84,8.60,52.40,gemessen:^GDAXI
2023-04-27,17.03,8.02,58.31,gemessen:^GDAXI
2023-04-28,15.78,8.24,59.43,gemessen:^GDAXI
2023-05-01,16.08,,59.43,gemessen:^GDAXI
2023-05-02,17.78,8.91,55.51,gemessen:^GDAXI
2023-05-03,18.34,8.08,54.63,gemessen:^GDAXI
2023-05-04,20.09,8.03,49.60,gemessen:^GDAXI
2023-05-05,17.19,9.27,53.89,gemessen:^GDAXI
2023-05-08,16.98,9.29,57.14,gemessen:^GDAXI
2023-05-09,17.71,9.00,59.57,gemessen:^GDAXI
2023-05-10,16.94,9.06,59.97,gemessen:^GDAXI
2023-05-11,16.93,9.14,59.06,gemessen:^GDAXI
2023-05-12,17.03,9.23,57.34,gemessen:^GDAXI
2023-05-15,17.12,9.22,57.26,gemessen:^GDAXI
2023-05-16,17.99,9.10,55.29,gemessen:^GDAXI
2023-05-17,16.87,9.15,60.26,gemessen:^GDAXI
2023-05-18,16.05,10.00,64.91,gemessen:^GDAXI
2023-05-19,16.81,10.22,65.46,gemessen:^GDAXI
2023-05-22,17.21,9.99,67.86,gemessen:^GDAXI
2023-05-23,18.53,10.06,65.80,gemessen:^GDAXI
2023-05-24,20.03,12.26,61.83,gemessen:^GDAXI
2023-05-25,19.14,12.30,62.69,gemessen:^GDAXI
2023-05-26,17.95,12.87,65.71,gemessen:^GDAXI
2023-05-29,,12.90,,gemessen:^GDAXI
2023-05-30,17.46,12.67,66.09,gemessen:^GDAXI
2023-05-31,17.94,13.10,64.17,gemessen:^GDAXI
2023-06-01,15.65,13.63,68.06,gemessen:^GDAXI
2023-06-02,14.60,14.13,75.43,gemessen:^GDAXI
2023-06-05,14.73,13.41,69.49,gemessen:^GDAXI
2023-06-06,13.96,13.43,73.51,gemessen:^GDAXI
2023-06-07,13.94,13.45,74.46,gemessen:^GDAXI
2023-06-08,13.65,13.39,75.77,gemessen:^GDAXI
2023-06-09,13.83,13.34,76.97,gemessen:^GDAXI
2023-06-12,15.01,13.61,78.06,gemessen:^GDAXI
2023-06-13,14.61,13.86,79.63,gemessen:^GDAXI
2023-06-14,13.88,13.91,79.63,gemessen:^GDAXI
2023-06-15,14.50,13.91,80.89,gemessen:^GDAXI
2023-06-16,13.54,13.25,81.26,gemessen:^GDAXI
2023-06-19,,13.49,,gemessen:^GDAXI
2023-06-20,13.88,13.58,80.11,gemessen:^GDAXI
2023-06-21,13.20,13.62,80.11,gemessen:^GDAXI
2023-06-22,12.91,11.77,80.06,gemessen:^GDAXI
2023-06-23,13.44,12.26,75.71,gemessen:^GDAXI
2023-06-26,14.25,11.48,73.46,gemessen:^GDAXI
2023-06-27,13.74,11.50,75.49,gemessen:^GDAXI
2023-06-28,13.43,11.69,76.51,gemessen:^GDAXI
2023-06-29,13.54,10.22,79.20,gemessen:^GDAXI
2023-06-30,13.59,10.29,79.49,gemessen:^GDAXI
2023-07-03,13.57,9.53,82.23,gemessen:^GDAXI
2023-07-04,,9.37,,gemessen:^GDAXI
2023-07-05,14.18,9.62,79.26,gemessen:^GDAXI
2023-07-06,15.44,13.14,77.91,gemessen:^GDAXI
2023-07-07,14.83,13.27,77.69,gemessen:^GDAXI
2023-07-10,15.07,13.40,76.69,gemessen:^GDAXI
2023-07-11,14.84,13.25,78.29,gemessen:^GDAXI
2023-07-12,13.54,13.97,78.17,gemessen:^GDAXI
2023-07-13,13.61,14.12,79.40,gemessen:^GDAXI
2023-07-14,13.34,14.13,79.80,gemessen:^GDAXI
2023-07-17,13.48,14.03,80.03,gemessen:^GDAXI
2023-07-18,13.30,13.73,81.69,gemessen:^GDAXI
2023-07-19,13.76,13.60,82.34,gemessen:^GDAXI
2023-07-20,13.99,13.60,80.86,gemessen:^GDAXI
2023-07-21,13.60,13.58,81.03,gemessen:^GDAXI
2023-07-24,13.91,13.04,82.51,gemessen:^GDAXI
2023-07-25,13.86,13.01,81.23,gemessen:^GDAXI
2023-07-26,13.19,13.18,80.60,gemessen:^GDAXI
2023-07-27,14.41,14.19,77.66,gemessen:^GDAXI
2023-07-28,13.33,14.21,76.91,gemessen:^GDAXI
2023-07-31,13.63,13.66,77.63,gemessen:^GDAXI
2023-08-01,13.93,14.35,77.34,gemessen:^GDAXI
2023-08-02,16.09,15.14,77.34,gemessen:^GDAXI
2023-08-03,15.92,15.23,73.63,gemessen:^GDAXI
2023-08-04,17.10,12.01,64.50,gemessen:^GDAXI
2023-08-07,15.77,11.95,72.06,gemessen:^GDAXI
2023-08-08,15.99,12.58,69.20,gemessen:^GDAXI
2023-08-09,15.96,12.43,67.31,gemessen:^GDAXI
2023-08-10,15.85,11.75,66.34,gemessen:^GDAXI
2023-08-11,14.84,11.93,65.03,gemessen:^GDAXI
2023-08-14,14.82,12.07,66.29,gemessen:^GDAXI
2023-08-15,16.46,12.38,54.50,gemessen:^GDAXI
2023-08-16,16.78,12.30,49.49,gemessen:^GDAXI
2023-08-17,17.89,12.49,46.14,gemessen:^GDAXI
2023-08-18,17.30,12.33,43.66,gemessen:^GDAXI
2023-08-21,17.13,12.40,43.49,gemessen:^GDAXI
2023-08-22,16.97,12.70,43.44,gemessen:^GDAXI
2023-08-23,15.98,12.70,50.17,gemessen:^GDAXI
2023-08-24,17.20,12.79,40.59,gemessen:^GDAXI
2023-08-25,15.68,10.94,47.03,gemessen:^GDAXI
2023-08-28,15.08,11.60,45.29,gemessen:^GDAXI
2023-08-29,14.45,12.18,49.17,gemessen:^GDAXI
2023-08-30,13.88,11.50,50.43,gemessen:^GDAXI
2023-08-31,13.57,10.63,52.94,gemessen:^GDAXI
2023-09-01,13.09,10.52,55.03,gemessen:^GDAXI
2023-09-04,,10.43,,gemessen:^GDAXI
2023-09-05,14.01,10.48,59.09,gemessen:^GDAXI
2023-09-06,14.45,9.78,56.71,gemessen:^GDAXI
2023-09-07,14.40,9.62,53.63,gemessen:^GDAXI
2023-09-08,13.84,9.02,51.91,gemessen:^GDAXI
2023-09-11,13.80,8.44,52.20,gemessen:^GDAXI
2023-09-12,14.23,8.46,51.40,gemessen:^GDAXI
2023-09-13,13.48,8.04,51.40,gemessen:^GDAXI
2023-09-14,12.82,8.73,54.43,gemessen:^GDAXI
2023-09-15,13.79,8.52,52.03,gemessen:^GDAXI
2023-09-18,14.00,9.04,49.49,gemessen:^GDAXI
2023-09-19,14.11,9.15,49.94,gemessen:^GDAXI
2023-09-20,15.14,9.24,48.29,gemessen:^GDAXI
2023-09-21,17.54,10.35,37.16,gemessen:^GDAXI
2023-09-22,17.20,10.09,33.16,gemessen:^GDAXI
2023-09-25,16.90,10.62,38.43,gemessen:^GDAXI
2023-09-26,18.94,10.28,24.23,gemessen:^GDAXI
2023-09-27,18.22,9.56,22.83,gemessen:^GDAXI
2023-09-28,17.34,10.07,29.00,gemessen:^GDAXI
2023-09-29,17.52,10.12,28.40,gemessen:^GDAXI
2023-10-02,17.61,10.30,28.31,gemessen:^GDAXI
2023-10-03,19.78,10.74,20.53,gemessen:^GDAXI
2023-10-04,18.58,10.79,20.99,gemessen:^GDAXI
2023-10-05,18.49,10.79,20.33,gemessen:^GDAXI
2023-10-06,17.45,11.64,27.71,gemessen:^GDAXI
2023-10-09,17.70,11.72,29.26,gemessen:^GDAXI
2023-10-10,17.03,13.73,32.31,gemessen:^GDAXI
2023-10-11,16.09,13.69,34.34,gemessen:^GDAXI
2023-10-12,16.69,13.66,35.69,gemessen:^GDAXI
2023-10-13,19.32,14.04,26.27,gemessen:^GDAXI
2023-10-16,17.21,13.91,35.74,gemessen:^GDAXI
2023-10-17,17.88,13.59,39.14,gemessen:^GDAXI
2023-10-18,19.22,13.91,30.57,gemessen:^GDAXI
2023-10-19,21.40,13.51,29.54,gemessen:^GDAXI
2023-10-20,21.71,13.88,22.86,gemessen:^GDAXI
2023-10-23,20.37,13.90,25.84,gemessen:^GDAXI
2023-10-24,18.97,13.87,33.49,gemessen:^GDAXI
2023-10-25,20.19,13.57,25.21,gemessen:^GDAXI
2023-10-26,20.68,13.98,22.71,gemessen:^GDAXI
2023-10-27,21.27,13.64,21.61,gemessen:^GDAXI
2023-10-30,19.75,13.53,29.20,gemessen:^GDAXI
2023-10-31,18.14,13.59,30.14,gemessen:^GDAXI
2023-11-01,16.87,13.49,32.17,gemessen:^GDAXI
2023-11-02,15.66,14.48,37.69,gemessen:^GDAXI
2023-11-03,14.91,14.49,36.11,gemessen:^GDAXI
2023-11-06,14.89,14.06,38.91,gemessen:^GDAXI
2023-11-07,14.81,13.87,39.63,gemessen:^GDAXI
2023-11-08,14.45,12.14,39.77,gemessen:^GDAXI
2023-11-09,15.29,12.47,41.00,gemessen:^GDAXI
2023-11-10,14.17,12.72,41.46,gemessen:^GDAXI
2023-11-13,14.76,11.75,39.89,gemessen:^GDAXI
2023-11-14,14.16,13.11,46.60,gemessen:^GDAXI
2023-11-15,14.18,13.36,52.54,gemessen:^GDAXI
2023-11-16,14.32,12.64,55.06,gemessen:^GDAXI
2023-11-17,13.80,12.66,58.86,gemessen:^GDAXI
2023-11-20,13.41,10.68,61.29,gemessen:^GDAXI
2023-11-21,13.35,10.69,61.17,gemessen:^GDAXI
2023-11-22,12.85,10.66,65.06,gemessen:^GDAXI
2023-11-23,,10.63,,gemessen:^GDAXI
2023-11-24,12.46,9.30,66.86,gemessen:^GDAXI
2023-11-27,12.69,9.40,65.31,gemessen:^GDAXI
2023-11-28,12.69,9.41,65.09,gemessen:^GDAXI
2023-11-29,12.98,9.67,63.29,gemessen:^GDAXI
2023-11-30,12.92,9.60,64.37,gemessen:^GDAXI
2023-12-01,12.63,9.18,64.51,gemessen:^GDAXI
2023-12-04,13.08,9.25,63.71,gemessen:^GDAXI
2023-12-05,12.85,8.97,65.14,gemessen:^GDAXI
2023-12-06,12.97,8.96,63.97,gemessen:^GDAXI
2023-12-07,13.06,9.20,66.14,gemessen:^GDAXI
2023-12-08,12.35,9.19,65.94,gemessen:^GDAXI
2023-12-11,12.63,8.16,67.29,gemessen:^GDAXI
2023-12-12,12.07,8.27,67.89,gemessen:^GDAXI
2023-12-13,12.19,6.98,67.54,gemessen:^GDAXI
2023-12-14,12.48,6.87,70.54,gemessen:^GDAXI
2023-12-15,12.28,6.94,69.46,gemessen:^GDAXI
2023-12-18,12.56,7.28,70.49,gemessen:^GDAXI
2023-12-19,12.53,7.28,82.97,gemessen:^GDAXI
2023-12-20,13.67,7.31,75.57,gemessen:^GDAXI
2023-12-21,13.65,7.50,77.00,gemessen:^GDAXI
2023-12-22,13.03,7.51,79.74,gemessen:^GDAXI
2023-12-26,12.99,,81.94,gemessen:^GDAXI
2023-12-27,12.43,7.51,81.17,gemessen:^GDAXI
2023-12-28,12.47,7.38,81.26,gemessen:^GDAXI
2023-12-29,12.45,7.38,80.71,gemessen:^GDAXI
2024-01-02,13.20,6.69,79.71,gemessen:^GDAXI
2024-01-03,14.04,8.57,76.71,gemessen:^GDAXI
2024-01-04,14.13,7.87,78.69,gemessen:^GDAXI
2024-01-05,13.35,7.90,75.77,gemessen:^GDAXI
2024-01-08,13.08,7.85,76.17,gemessen:^GDAXI
2024-01-09,12.76,7.47,75.69,gemessen:^GDAXI
2024-01-10,12.69,7.44,76.37,gemessen:^GDAXI
2024-01-11,12.44,7.49,74.66,gemessen:^GDAXI
2024-01-12,12.70,8.22,73.09,gemessen:^GDAXI
2024-01-15,,8.38,,gemessen:^GDAXI
2024-01-16,13.84,8.42,72.29,gemessen:^GDAXI
2024-01-17,14.79,8.86,57.21,gemessen:^GDAXI
2024-01-18,14.13,9.41,66.46,gemessen:^GDAXI
2024-01-19,13.30,9.19,72.83,gemessen:^GDAXI
2024-01-22,13.19,9.39,72.86,gemessen:^GDAXI
2024-01-23,12.55,9.45,70.26,gemessen:^GDAXI
2024-01-24,13.14,10.90,72.49,gemessen:^GDAXI
2024-01-25,13.45,10.90,73.23,gemessen:^GDAXI
2024-01-26,13.26,10.92,73.80,gemessen:^GDAXI
2024-01-29,13.60,10.89,74.11,gemessen:^GDAXI
2024-01-30,13.31,10.87,74.23,gemessen:^GDAXI
2024-01-31,14.35,10.98,64.11,gemessen:^GDAXI
2024-02-01,13.88,9.77,72.34,gemessen:^GDAXI
2024-02-02,13.85,9.72,74.60,gemessen:^GDAXI
2024-02-05,13.67,9.70,73.31,gemessen:^GDAXI
2024-02-06,13.06,9.73,73.20,gemessen:^GDAXI
2024-02-07,12.83,10.03,73.77,gemessen:^GDAXI
2024-02-08,12.79,10.05,74.60,gemessen:^GDAXI
2024-02-09,12.93,9.53,75.43,gemessen:^GDAXI
2024-02-12,13.93,9.25,75.83,gemessen:^GDAXI
2024-02-13,15.85,9.70,66.74,gemessen:^GDAXI
2024-02-14,14.38,9.66,67.51,gemessen:^GDAXI
2024-02-15,14.01,9.14,73.86,gemessen:^GDAXI
2024-02-16,14.24,8.88,73.49,gemessen:^GDAXI
2024-02-19,,8.91,,gemessen:^GDAXI
2024-02-20,15.42,8.67,63.74,gemessen:^GDAXI
2024-02-21,15.34,8.53,63.70,gemessen:^GDAXI
2024-02-22,14.54,8.31,73.94,gemessen:^GDAXI
2024-02-23,13.75,8.33,73.34,gemessen:^GDAXI
2024-02-26,13.74,8.31,71.91,gemessen:^GDAXI
2024-02-27,13.43,8.54,75.77,gemessen:^GDAXI
2024-02-28,13.84,8.54,76.77,gemessen:^GDAXI
2024-02-29,13.40,8.32,77.46,gemessen:^GDAXI
2024-03-01,13.11,8.14,76.83,gemessen:^GDAXI
2024-03-04,13.49,8.22,79.23,gemessen:^GDAXI
2024-03-05,14.46,8.23,76.11,gemessen:^GDAXI
2024-03-06,14.50,7.99,72.54,gemessen:^GDAXI
2024-03-07,14.44,7.57,73.86,gemessen:^GDAXI
2024-03-08,14.74,7.70,70.03,gemessen:^GDAXI
2024-03-11,15.22,7.84,62.77,gemessen:^GDAXI
2024-03-12,13.84,8.46,72.20,gemessen:^GDAXI
2024-03-13,13.75,7.39,71.77,gemessen:^GDAXI
2024-03-14,14.40,7.51,70.40,gemessen:^GDAXI
2024-03-15,14.41,7.49,68.63,gemessen:^GDAXI
2024-03-18,14.33,7.51,70.74,gemessen:^GDAXI
2024-03-19,13.82,7.39,70.86,gemessen:^GDAXI
2024-03-20,13.04,7.27,69.63,gemessen:^GDAXI
2024-03-21,12.92,7.61,71.37,gemessen:^GDAXI
2024-03-22,13.06,6.30,69.51,gemessen:^GDAXI
2024-03-25,13.19,6.30,67.43,gemessen:^GDAXI
2024-03-26,13.24,6.44,67.91,gemessen:^GDAXI
2024-03-27,12.78,6.24,69.77,gemessen:^GDAXI
2024-03-28,13.01,6.27,68.77,gemessen:^GDAXI
2024-04-01,13.65,,71.26,gemessen:^GDAXI
2024-04-02,14.61,7.82,71.14,gemessen:^GDAXI
2024-04-03,14.33,7.87,69.40,gemessen:^GDAXI
2024-04-04,16.35,7.80,53.80,gemessen:^GDAXI
2024-04-05,16.03,9.21,58.10,gemessen:^GDAXI
2024-04-08,15.19,9.49,64.03,gemessen:^GDAXI
2024-04-09,14.98,10.57,59.63,gemessen:^GDAXI
2024-04-10,15.80,10.54,49.67,gemessen:^GDAXI
2024-04-11,14.91,10.86,56.66,gemessen:^GDAXI
2024-04-12,17.31,10.00,45.01,gemessen:^GDAXI
2024-04-15,19.23,10.17,38.40,gemessen:^GDAXI
2024-04-16,18.40,11.38,35.11,gemessen:^GDAXI
2024-04-17,18.21,11.38,31.16,gemessen:^GDAXI
2024-04-18,18.00,11.48,30.40,gemessen:^GDAXI
2024-04-19,18.71,11.55,27.67,gemessen:^GDAXI
2024-04-22,16.94,11.83,34.17,gemessen:^GDAXI
2024-04-23,15.69,12.64,36.57,gemessen:^GDAXI
2024-04-24,15.97,12.66,37.49,gemessen:^GDAXI
2024-04-25,15.37,12.99,39.09,gemessen:^GDAXI
2024-04-26,15.03,13.68,40.51,gemessen:^GDAXI
2024-04-29,14.67,13.54,42.43,gemessen:^GDAXI
2024-04-30,15.65,13.90,40.54,gemessen:^GDAXI
2024-05-01,15.39,,40.51,gemessen:^GDAXI
2024-05-02,14.68,13.43,42.23,gemessen:^GDAXI
2024-05-03,13.49,13.50,43.26,gemessen:^GDAXI
2024-05-06,13.49,13.96,39.00,gemessen:^GDAXI
2024-05-07,13.23,14.13,37.17,gemessen:^GDAXI
2024-05-08,13.00,13.93,38.17,gemessen:^GDAXI
2024-05-09,12.69,13.36,42.23,gemessen:^GDAXI
2024-05-10,12.55,13.40,46.03,gemessen:^GDAXI
2024-05-13,13.60,13.00,48.11,gemessen:^GDAXI
2024-05-14,13.42,13.00,55.29,gemessen:^GDAXI
2024-05-15,12.45,13.13,59.37,gemessen:^GDAXI
2024-05-16,12.42,12.14,62.31,gemessen:^GDAXI
2024-05-17,11.99,12.21,62.80,gemessen:^GDAXI
2024-05-20,12.15,12.20,60.43,gemessen:^GDAXI
2024-05-21,11.86,11.97,59.43,gemessen:^GDAXI
2024-05-22,12.29,11.99,58.51,gemessen:^GDAXI
2024-05-23,12.77,10.98,52.37,gemessen:^GDAXI
2024-05-24,11.93,10.89,51.74,gemessen:^GDAXI
2024-05-27,,10.15,,gemessen:^GDAXI
2024-05-28,12.92,9.58,54.69,gemessen:^GDAXI
2024-05-29,14.28,10.43,49.97,gemessen:^GDAXI
2024-05-30,14.47,9.59,45.09,gemessen:^GDAXI
2024-05-31,12.92,9.52,48.43,gemessen:^GDAXI
2024-06-03,13.11,9.53,45.49,gemessen:^GDAXI
2024-06-04,13.16,10.00,47.63,gemessen:^GDAXI
2024-06-05,12.63,9.32,51.14,gemessen:^GDAXI
2024-06-06,12.58,9.34,45.31,gemessen:^GDAXI
2024-06-07,12.22,8.81,43.40,gemessen:^GDAXI
2024-06-10,12.74,8.68,44.74,gemessen:^GDAXI
2024-06-11,12.85,8.93,44.40,gemessen:^GDAXI
2024-06-12,12.04,10.34,46.57,gemessen:^GDAXI
2024-06-13,11.94,11.90,44.57,gemessen:^GDAXI
2024-06-14,12.66,12.61,41.11,gemessen:^GDAXI
2024-06-17,12.75,12.75,43.29,gemessen:^GDAXI
2024-06-18,12.30,12.76,41.29,gemessen:^GDAXI
2024-06-19,,12.77,,gemessen:^GDAXI
2024-06-20,13.28,13.42,38.71,gemessen:^GDAXI
2024-06-21,13.20,13.47,39.06,gemessen:^GDAXI
2024-06-24,13.33,13.93,37.77,gemessen:^GDAXI
2024-06-25,12.84,14.00,37.29,gemessen:^GDAXI
2024-06-26,12.55,13.94,40.89,gemessen:^GDAXI
2024-06-27,12.24,13.56,45.51,gemessen:^GDAXI
2024-06-28,12.44,13.56,44.31,gemessen:^GDAXI
2024-07-01,12.22,13.62,47.94,gemessen:^GDAXI
2024-07-02,12.03,13.58,49.74,gemessen:^GDAXI
2024-07-03,12.09,13.76,48.37,gemessen:^GDAXI
2024-07-04,,13.44,,gemessen:^GDAXI
2024-07-05,12.48,13.36,49.71,gemessen:^GDAXI
2024-07-08,12.37,13.25,51.06,gemessen:^GDAXI
2024-07-09,12.51,13.92,50.57,gemessen:^GDAXI
2024-07-10,12.85,14.15,54.60,gemessen:^GDAXI
2024-07-11,12.92,13.45,49.40,gemessen:^GDAXI
2024-07-12,12.46,12.01,54.37,gemessen:^GDAXI
2024-07-15,13.12,11.15,57.74,gemessen:^GDAXI
2024-07-16,13.19,11.28,57.03,gemessen:^GDAXI
2024-07-17,14.48,11.40,46.11,gemessen:^GDAXI
2024-07-18,15.93,11.45,45.94,gemessen:^GDAXI
2024-07-19,16.52,11.49,43.00,gemessen:^GDAXI
2024-07-22,14.91,12.19,48.43,gemessen:^GDAXI
2024-07-23,14.72,12.13,46.86,gemessen:^GDAXI
2024-07-24,18.04,12.24,38.61,gemessen:^GDAXI
2024-07-25,18.46,12.37,39.07,gemessen:^GDAXI
2024-07-26,16.39,12.52,42.54,gemessen:^GDAXI
2024-07-29,16.60,12.67,42.07,gemessen:^GDAXI
2024-07-30,17.69,12.74,40.80,gemessen:^GDAXI
2024-07-31,16.36,12.57,46.89,gemessen:^GDAXI
2024-08-01,18.59,14.49,42.69,gemessen:^GDAXI
2024-08-02,23.39,16.37,41.39,gemessen:^GDAXI
2024-08-05,38.57,17.26,33.06,gemessen:^GDAXI
2024-08-06,27.71,17.29,19.01,gemessen:^GDAXI
2024-08-07,27.85,17.95,16.56,gemessen:^GDAXI
2024-08-08,23.79,17.62,17.66,gemessen:^GDAXI
2024-08-09,20.37,17.40,24.09,gemessen:^GDAXI
2024-08-12,20.71,16.72,23.80,gemessen:^GDAXI
2024-08-13,18.12,16.77,25.51,gemessen:^GDAXI
2024-08-14,16.19,16.89,26.43,gemessen:^GDAXI
2024-08-15,15.23,17.98,32.37,gemessen:^GDAXI
2024-08-16,14.80,18.14,33.74,gemessen:^GDAXI
2024-08-19,14.65,17.87,39.89,gemessen:^GDAXI
2024-08-20,15.88,17.35,44.69,gemessen:^GDAXI
2024-08-21,16.27,17.19,50.23,gemessen:^GDAXI
2024-08-22,17.55,16.90,46.77,gemessen:^GDAXI
2024-08-23,15.86,16.97,51.57,gemessen:^GDAXI
2024-08-26,16.15,16.85,52.94,gemessen:^GDAXI
2024-08-27,15.43,16.75,52.29,gemessen:^GDAXI
2024-08-28,17.11,16.76,51.09,gemessen:^GDAXI
2024-08-29,15.65,16.82,56.06,gemessen:^GDAXI
2024-08-30,15.00,14.34,60.31,gemessen:^GDAXI
2024-09-02,,10.90,,gemessen:^GDAXI
2024-09-03,20.72,8.96,56.34,gemessen:^GDAXI
2024-09-04,21.32,9.85,56.63,gemessen:^GDAXI
2024-09-05,19.90,8.98,50.63,gemessen:^GDAXI
2024-09-06,22.38,10.80,39.34,gemessen:^GDAXI
2024-09-09,19.45,11.00,41.97,gemessen:^GDAXI
2024-09-10,19.08,11.70,39.69,gemessen:^GDAXI
2024-09-11,17.69,11.67,43.09,gemessen:^GDAXI
2024-09-12,17.07,12.03,42.97,gemessen:^GDAXI
2024-09-13,16.56,11.18,48.63,gemessen:^GDAXI
2024-09-16,17.14,11.05,50.31,gemessen:^GDAXI
2024-09-17,17.61,11.03,54.63,gemessen:^GDAXI
2024-09-18,18.23,10.94,55.17,gemessen:^GDAXI
2024-09-19,16.33,11.98,63.80,gemessen:^GDAXI
2024-09-20,16.15,13.24,61.20,gemessen:^GDAXI
2024-09-23,15.89,13.19,63.86,gemessen:^GDAXI
2024-09-24,15.39,13.42,66.43,gemessen:^GDAXI
2024-09-25,15.41,13.50,65.74,gemessen:^GDAXI
2024-09-26,15.37,14.55,70.74,gemessen:^GDAXI
