reihe,ticker,tief,lage,faelle,haelt_1_pct,haelt_1.5_pct,haelt_2_pct,haelt_2.5_pct,haelt_3_pct,median_benoetigt_atr
vix,ORLY,2,unruhig,11,63.6,90.9,100.0,100.0,100.0,0.11
vix,ORLY,3+,ruhig,8,37.5,50.0,62.5,87.5,100.0,1.493
vix,ORLY,3+,normal,9,44.4,66.7,77.8,88.9,100.0,1.237
vix,ORLY,3+,unruhig,6,66.7,66.7,66.7,66.7,66.7,0.946
vix,PANW,1,ruhig,26,15.4,26.9,30.8,38.5,38.5,3.697
vix,PANW,1,normal,55,40.0,41.8,43.6,47.3,52.7,2.874
vix,PANW,1,unruhig,40,47.5,57.5,62.5,65.0,72.5,1.142
vix,PANW,2,ruhig,5,40.0,60.0,80.0,80.0,80.0,1.238
vix,PANW,2,normal,14,35.7,35.7,35.7,50.0,64.3,2.411
vix,PANW,2,unruhig,23,39.1,56.5,60.9,69.6,73.9,1.126
vix,PANW,3+,ruhig,3,33.3,33.3,33.3,33.3,33.3,8.726
vix,PANW,3+,normal,12,50.0,66.7,83.3,83.3,83.3,1.099
vix,PANW,3+,unruhig,12,58.3,58.3,58.3,58.3,66.7,0.5
vix,PAYX,1,ruhig,20,50.0,60.0,60.0,60.0,65.0,1.022
vix,PAYX,1,normal,51,27.5,35.3,39.2,49.0,49.0,3.139
vix,PAYX,1,unruhig,37,45.9,51.4,67.6,73.0,73.0,1.5
vix,PAYX,2,ruhig,9,33.3,33.3,33.3,44.4,44.4,6.553
vix,PAYX,2,normal,18,38.9,44.4,55.6,61.1,61.1,1.905
vix,PAYX,2,unruhig,16,37.5,56.2,68.8,68.8,68.8,1.474
vix,PAYX,3+,ruhig,4,50.0,50.0,50.0,50.0,50.0,4.833
vix,PAYX,3+,normal,15,13.3,20.0,26.7,46.7,46.7,3.431
vix,PAYX,3+,unruhig,13,53.8,76.9,84.6,92.3,92.3,0.537
vix,PBR,1,ruhig,34,11.8,17.6,26.5,32.4,32.4,3.915
vix,PBR,1,normal,44,29.5,34.1,38.6,45.5,56.8,2.809
vix,PBR,1,unruhig,42,33.3,35.7,47.6,52.4,57.1,2.399
vix,PBR,2,ruhig,11,27.3,45.5,45.5,45.5,45.5,3.277
vix,PBR,2,normal,19,52.6,57.9,57.9,68.4,68.4,0.819
vix,PBR,2,unruhig,18,22.2,50.0,55.6,55.6,55.6,1.562
vix,PBR,3+,ruhig,8,37.5,37.5,37.5,37.5,37.5,4.451
vix,PBR,3+,normal,8,50.0,62.5,62.5,75.0,75.0,0.669
vix,PBR,3+,unruhig,21,57.1,57.1,61.9,61.9,61.9,0.693
vix,PCAR,1,ruhig,25,44.0,48.0,60.0,64.0,64.0,1.579
vix,PCAR,1,normal,34,29.4,47.1,55.9,67.6,70.6,1.663
vix,PCAR,1,unruhig,38,44.7,60.5,71.1,76.3,78.9,1.195
vix,PCAR,2,ruhig,4,0.0,0.0,25.0,25.0,25.0,12.361
vix,PCAR,2,normal,11,36.4,36.4,45.5,54.5,54.5,2.274
vix,PCAR,2,unruhig,14,50.0,64.3,71.4,78.6,85.7,0.805
vix,PCAR,3+,ruhig,6,16.7,16.7,16.7,16.7,16.7,5.791
vix,PCAR,3+,normal,13,38.5,46.2,53.8,61.5,61.5,1.87
vix,PCAR,3+,unruhig,22,45.5,63.6,68.2,77.3,77.3,1.144
vix,PDD,1,ruhig,32,28.1,34.4,37.5,43.8,56.2,2.819
vix,PDD,1,normal,35,14.3,17.1,22.9,28.6,28.6,5.717
vix,PDD,1,unruhig,43,46.5,48.8,51.2,62.8,69.8,1.654
vix,PDD,2,ruhig,11,45.5,45.5,54.5,63.6,63.6,1.515
vix,PDD,2,normal,23,21.7,30.4,39.1,39.1,39.1,3.992
vix,PDD,2,unruhig,19,26.3,31.6,52.6,57.9,63.2,1.896
vix,PDD,3+,ruhig,3,33.3,33.3,33.3,66.7,66.7,2.453
vix,PDD,3+,normal,24,37.5,41.7,62.5,66.7,66.7,1.754
vix,PDD,3+,unruhig,16,12.5,25.0,31.2,37.5,37.5,4.15
vix,PEP,1,ruhig,22,22.7,27.3,31.8,31.8,40.9,3.983
vix,PEP,1,normal,50,38.0,40.0,46.0,50.0,56.0,2.509
vix,PEP,1,unruhig,42,31.0,40.5,50.0,52.4,59.5,1.998
vix,PEP,2,ruhig,7,14.3,28.6,42.9,57.1,57.1,2.317
vix,PEP,2,normal,14,35.7,35.7,50.0,64.3,71.4,1.982
vix,PEP,2,unruhig,19,31.6,31.6,42.1,47.4,47.4,3.048
vix,PEP,3+,ruhig,5,20.0,20.0,40.0,40.0,60.0,2.91
vix,PEP,3+,normal,14,42.9,42.9,64.3,64.3,71.4,1.716
vix,PEP,3+,unruhig,19,57.9,68.4,78.9,84.2,89.5,0.771
vix,PFE,1,ruhig,26,26.9,30.8,30.8,34.6,46.2,3.115
vix,PFE,1,normal,27,29.6,37.0,44.4,48.1,55.6,2.635
vix,PFE,1,unruhig,27,25.9,40.7,44.4,48.1,51.9,2.772
vix,PFE,2,ruhig,11,18.2,18.2,27.3,27.3,27.3,3.582
vix,PFE,2,normal,17,35.3,35.3,35.3,41.2,47.1,3.024
vix,PFE,2,unruhig,11,45.5,63.6,63.6,63.6,72.7,1.099
vix,PFE,3+,ruhig,8,50.0,50.0,50.0,62.5,62.5,1.467
vix,PFE,3+,normal,22,18.2,18.2,22.7,22.7,27.3,4.02
vix,PFE,3+,unruhig,13,30.8,38.5,46.2,69.2,69.2,2.063
vix,PG,1,ruhig,28,17.9,28.6,39.3,46.4,50.0,2.832
vix,PG,1,normal,56,26.8,39.3,48.2,51.8,55.4,2.057
vix,PG,1,unruhig,37,48.6,56.8,62.2,62.2,67.6,1.102
vix,PG,2,ruhig,9,44.4,44.4,44.4,44.4,44.4,3.481
vix,PG,2,normal,13,15.4,30.8,38.5,46.2,53.8,2.858
vix,PG,2,unruhig,12,16.7,33.3,33.3,33.3,33.3,3.786
vix,PG,3+,ruhig,3,33.3,66.7,66.7,66.7,66.7,1.077
vix,PG,3+,normal,15,40.0,53.3,60.0,73.3,80.0,1.044
vix,PG,3+,unruhig,16,50.0,62.5,68.8,81.2,81.2,0.935
vix,PGR,1,ruhig,38,50.0,52.6,55.3,57.9,60.5,0.984
vix,PGR,1,normal,39,30.8,33.3,38.5,43.6,56.4,2.807
vix,PGR,1,unruhig,42,50.0,61.9,66.7,69.0,73.8,1.079
vix,PGR,2,ruhig,8,37.5,37.5,50.0,50.0,50.0,3.21
vix,PGR,2,normal,16,50.0,56.2,56.2,56.2,75.0,1.05
vix,PGR,2,unruhig,15,53.3,53.3,73.3,80.0,80.0,0.222
vix,PGR,3+,ruhig,6,33.3,33.3,50.0,50.0,50.0,5.083
vix,PGR,3+,normal,7,42.9,57.1,71.4,71.4,85.7,1.033
vix,PGR,3+,unruhig,3,66.7,66.7,66.7,100.0,100.0,0.0
vix,PH,1,ruhig,40,45.0,55.0,62.5,65.0,67.5,1.282
vix,PH,1,normal,55,32.7,34.5,41.8,43.6,49.1,3.024
vix,PH,1,unruhig,36,47.2,55.6,58.3,66.7,77.8,1.088
vix,PH,2,ruhig,7,14.3,28.6,42.9,57.1,57.1,2.48
vix,PH,2,normal,12,58.3,66.7,66.7,66.7,75.0,0.894
vix,PH,2,unruhig,19,42.1,42.1,42.1,57.9,63.2,2.039
vix,PH,3+,ruhig,4,0.0,0.0,0.0,0.0,25.0,5.497
vix,PH,3+,normal,10,40.0,40.0,60.0,60.0,60.0,1.891
vix,PH,3+,unruhig,16,31.2,43.8,50.0,68.8,81.2,2.131
vix,PLD,1,ruhig,29,55.2,58.6,65.5,65.5,65.5,0.472
vix,PLD,1,normal,62,38.7,53.2,58.1,61.3,66.1,1.393
vix,PLD,1,unruhig,34,50.0,61.8,67.6,70.6,73.5,1.089
vix,PLD,2,ruhig,8,50.0,50.0,75.0,75.0,75.0,1.158
vix,PLD,2,normal,16,56.2,68.8,68.8,68.8,68.8,0.688
vix,PLD,2,unruhig,18,61.1,72.2,77.8,77.8,83.3,0.465
vix,PLD,3+,ruhig,5,60.0,60.0,60.0,60.0,60.0,0.165
vix,PLD,3+,normal,8,62.5,62.5,62.5,62.5,75.0,0.369
vix,PLD,3+,unruhig,13,69.2,69.2,84.6,92.3,92.3,0.433
vix,PLTR,1,ruhig,28,39.3,42.9,46.4,60.7,67.9,2.04
vix,PLTR,1,normal,50,34.0,40.0,56.0,58.0,66.0,1.833
vix,PLTR,1,unruhig,22,31.8,36.4,40.9,50.0,50.0,2.752
vix,PLTR,2,ruhig,4,25.0,100.0,100.0,100.0,100.0,1.265
vix,PLTR,2,normal,19,52.6,63.2,68.4,73.7,73.7,0.772
vix,PLTR,2,unruhig,12,25.0,25.0,50.0,58.3,66.7,2.119
vix,PLTR,3+,ruhig,1,100.0,100.0,100.0,100.0,100.0,0.0
vix,PLTR,3+,normal,11,45.5,45.5,45.5,45.5,54.5,2.627
vix,PLTR,3+,unruhig,10,40.0,50.0,70.0,70.0,70.0,1.436
vix,PM,1,ruhig,33,36.4,36.4,48.5,54.5,63.6,2.447
vix,PM,1,normal,42,28.6,28.6,31.0,45.2,45.2,3.494
vix,PM,1,unruhig,40,32.5,40.0,50.0,52.5,57.5,2.151
vix,PM,2,ruhig,8,37.5,37.5,62.5,75.0,75.0,1.808
vix,PM,2,normal,13,30.8,30.8,30.8,38.5,46.2,3.297
vix,PM,2,unruhig,15,46.7,46.7,60.0,73.3,80.0,1.588
vix,PM,3+,ruhig,4,0.0,25.0,50.0,50.0,75.0,2.082
vix,PM,3+,normal,15,46.7,53.3,66.7,66.7,80.0,1.211
vix,PM,3+,unruhig,13,23.1,30.8,46.2,53.8,61.5,2.045
vix,PSX,1,ruhig,33,45.5,48.5,48.5,54.5,57.6,2.22
vix,PSX,1,normal,33,27.3,48.5,48.5,57.6,66.7,2.136
vix,PSX,1,unruhig,43,18.6,30.2,46.5,53.5,65.1,2.075
vix,PSX,2,ruhig,9,33.3,55.6,55.6,66.7,66.7,1.444
vix,PSX,2,normal,17,35.3,58.8,58.8,76.5,82.4,1.35
vix,PSX,2,unruhig,9,44.4,66.7,66.7,66.7,77.8,1.345
vix,PSX,3+,ruhig,7,0.0,0.0,0.0,0.0,28.6,18.935
vix,PSX,3+,normal,16,43.8,56.2,62.5,68.8,68.8,1.198
vix,PSX,3+,unruhig,18,44.4,50.0,50.0,61.1,72.2,1.703
vix,PYPL,1,ruhig,33,27.3,36.4,39.4,42.4,42.4,3.284
vix,PYPL,1,normal,38,23.7,34.2,36.8,44.7,44.7,3.292
vix,PYPL,1,unruhig,34,55.9,61.8,64.7,67.6,67.6,0.353
vix,PYPL,2,ruhig,11,27.3,36.4,36.4,36.4,45.5,4.401
vix,PYPL,2,normal,20,10.0,20.0,30.0,35.0,45.0,3.594
vix,PYPL,2,unruhig,15,20.0,20.0,26.7,40.0,46.7,3.243
vix,PYPL,3+,ruhig,5,60.0,60.0,60.0,60.0,80.0,0.365
vix,PYPL,3+,normal,18,33.3,33.3,44.4,50.0,50.0,2.934
vix,PYPL,3+,unruhig,21,28.6,33.3,38.1,47.6,47.6,3.036
vix,QCOM,1,ruhig,33,27.3,30.3,36.4,45.5,51.5,2.634
vix,QCOM,1,normal,40,17.5,25.0,25.0,30.0,32.5,3.919
vix,QCOM,1,unruhig,27,48.1,55.6,63.0,70.4,77.8,1.194
vix,QCOM,2,ruhig,7,14.3,14.3,14.3,57.1,71.4,2.146
vix,QCOM,2,normal,18,33.3,38.9,44.4,50.0,55.6,2.688
vix,QCOM,2,unruhig,21,38.1,42.9,42.9,52.4,61.9,2.353
vix,QCOM,3+,ruhig,3,0.0,66.7,66.7,66.7,100.0,1.489
vix,QCOM,3+,normal,12,33.3,41.7,50.0,66.7,75.0,1.931
vix,QCOM,3+,unruhig,28,21.4,28.6,42.9,50.0,60.7,2.518
vix,REGN,1,ruhig,28,35.7,46.4,53.6,60.7,60.7,1.676
vix,REGN,1,normal,49,36.7,40.8,42.9,53.1,59.2,2.32
vix,REGN,1,unruhig,28,32.1,50.0,57.1,60.7,64.3,1.525
vix,REGN,2,ruhig,8,50.0,50.0,50.0,50.0,62.5,1.759
vix,REGN,2,normal,14,71.4,71.4,71.4,71.4,71.4,0.334
vix,REGN,2,unruhig,13,46.2,46.2,61.5,61.5,69.2,1.895
vix,REGN,3+,ruhig,3,66.7,66.7,66.7,66.7,66.7,0.0
vix,REGN,3+,normal,8,37.5,37.5,37.5,37.5,50.0,2.96
vix,REGN,3+,unruhig,15,13.3,13.3,20.0,40.0,53.3,2.966
vix,RIO,1,ruhig,51,35.3,37.3,43.1,51.0,56.9,2.46
vix,RIO,1,normal,64,39.1,40.6,45.3,53.1,54.7,2.33
vix,RIO,1,unruhig,49,46.9,51.0,53.1,59.2,69.4,1.389
vix,RIO,2,ruhig,12,50.0,50.0,50.0,66.7,75.0,1.33
vix,RIO,2,normal,20,25.0,25.0,35.0,35.0,50.0,3.502
vix,RIO,2,unruhig,23,26.1,34.8,47.8,52.2,65.2,2.403
vix,RIO,3+,ruhig,9,22.2,22.2,44.4,44.4,44.4,3.14
vix,RIO,3+,normal,18,33.3,38.9,50.0,61.1,61.1,2.01
vix,RIO,3+,unruhig,19,57.9,68.4,73.7,84.2,89.5,0.291
vix,ROP,1,ruhig,36,27.8,36.1,47.2,50.0,50.0,2.809
vix,ROP,1,normal,42,38.1,52.4,57.1,57.1,59.5,1.403
vix,ROP,1,unruhig,36,38.9,41.7,47.2,47.2,55.6,2.606
vix,ROP,2,ruhig,7,42.9,42.9,42.9,42.9,42.9,3.289
vix,ROP,2,normal,19,47.4,52.6,57.9,57.9,63.2,1.432
vix,ROP,2,unruhig,20,40.0,45.0,55.0,70.0,70.0,1.613
vix,ROP,3+,ruhig,5,60.0,60.0,80.0,80.0,80.0,0.018
vix,ROP,3+,normal,11,27.3,36.4,54.5,63.6,63.6,1.952
vix,ROP,3+,unruhig,11,45.5,54.5,63.6,63.6,72.7,1.323
vix,ROST,1,ruhig,37,40.5,48.6,48.6,54.1,59.5,2.059
vix,ROST,1,normal,46,39.1,47.8,52.2,56.5,60.9,1.804
vix,ROST,1,unruhig,38,39.5,50.0,55.3,68.4,76.3,1.437
vix,ROST,2,ruhig,10,40.0,40.0,40.0,50.0,50.0,3.345
vix,ROST,2,normal,20,45.0,50.0,55.0,55.0,55.0,1.513
vix,ROST,2,unruhig,21,47.6,52.4,57.1,66.7,66.7,1.363
vix,ROST,3+,ruhig,6,50.0,66.7,66.7,66.7,66.7,0.603
vix,ROST,3+,normal,15,33.3,53.3,66.7,73.3,73.3,1.292
vix,ROST,3+,unruhig,12,58.3,58.3,66.7,75.0,75.0,0.579
vix,RTX,1,ruhig,27,48.1,51.9,59.3,63.0,66.7,1.344
vix,RTX,1,normal,55,32.7,38.2,47.3,52.7,61.8,2.26
vix,RTX,1,unruhig,35,34.3,45.7,57.1,62.9,68.6,1.711
vix,RTX,2,ruhig,11,54.5,54.5,54.5,54.5,63.6,0.87
vix,RTX,2,normal,17,52.9,58.8,64.7,64.7,70.6,0.973
vix,RTX,2,unruhig,14,35.7,50.0,64.3,64.3,64.3,1.407
vix,RTX,3+,ruhig,5,40.0,40.0,40.0,40.0,80.0,2.738
vix,RTX,3+,normal,12,41.7,58.3,58.3,66.7,66.7,1.184
vix,RTX,3+,unruhig,12,50.0,75.0,75.0,75.0,83.3,0.669
vix,RY,1,ruhig,32,28.1,37.5,40.6,43.8,46.9,3.155
vix,RY,1,normal,60,41.7,43.3,51.7,55.0,60.0,1.899
vix,RY,1,unruhig,39,41.0,51.3,56.4,61.5,71.8,1.387
vix,RY,2,ruhig,8,37.5,50.0,50.0,50.0,50.0,2.219
vix,RY,2,normal,20,30.0,50.0,50.0,50.0,50.0,2.253
vix,RY,2,unruhig,18,38.9,44.4,50.0,61.1,77.8,1.993
vix,RY,3+,ruhig,6,0.0,16.7,16.7,16.7,16.7,9.21
vix,RY,3+,normal,13,30.8,46.2,46.2,46.2,46.2,3.506
vix,RY,3+,unruhig,17,58.8,64.7,76.5,88.2,94.1,0.856
vix,SAN,1,ruhig,49,22.4,30.6,36.7,44.9,51.0,2.99
vix,SAN,1,normal,65,32.3,32.3,41.5,46.2,52.3,2.813
vix,SAN,1,unruhig,40,42.5,52.5,65.0,65.0,65.0,1.446
vix,SAN,2,ruhig,13,30.8,38.5,38.5,38.5,46.2,3.208
vix,SAN,2,normal,21,61.9,66.7,66.7,66.7,71.4,0.566
vix,SAN,2,unruhig,22,36.4,40.9,45.5,50.0,54.5,2.477
vix,SAN,3+,ruhig,4,0.0,0.0,25.0,75.0,100.0,2.294
vix,SAN,3+,normal,12,50.0,66.7,66.7,75.0,75.0,0.96
vix,SAN,3+,unruhig,18,66.7,77.8,77.8,83.3,88.9,0.477
vix,SBUX,1,ruhig,24,12.5,20.8,20.8,25.0,25.0,6.106
vix,SBUX,1,normal,48,18.8,31.2,39.6,43.8,45.8,3.195
vix,SBUX,1,unruhig,46,52.2,63.0,63.0,69.6,78.3,0.857
vix,SBUX,2,ruhig,12,16.7,25.0,25.0,33.3,33.3,3.789
vix,SBUX,2,normal,16,18.8,37.5,43.8,50.0,62.5,2.324
vix,SBUX,2,unruhig,24,45.8,54.2,58.3,66.7,70.8,1.095
vix,SBUX,3+,ruhig,7,42.9,42.9,57.1,57.1,57.1,1.748
vix,SBUX,3+,normal,7,57.1,57.1,57.1,57.1,71.4,0.651
vix,SBUX,3+,unruhig,12,58.3,58.3,58.3,66.7,83.3,0.417
vix,SCCO,1,ruhig,40,35.0,40.0,47.5,55.0,57.5,2.217
vix,SCCO,1,normal,46,26.1,32.6,41.3,52.2,56.5,2.434
vix,SCCO,1,unruhig,57,57.9,61.4,68.4,78.9,78.9,0.587
vix,SCCO,2,ruhig,13,46.2,46.2,53.8,53.8,61.5,1.64
vix,SCCO,2,normal,23,17.4,21.7,43.5,56.5,60.9,2.312
vix,SCCO,2,unruhig,18,66.7,77.8,83.3,88.9,94.4,0.167
vix,SCCO,3+,ruhig,6,50.0,66.7,66.7,66.7,66.7,0.587
vix,SCCO,3+,normal,13,23.1,46.2,46.2,61.5,69.2,2.186
vix,SCCO,3+,unruhig,13,53.8,53.8,61.5,61.5,69.2,0.92
vix,SCHW,1,ruhig,16,25.0,25.0,25.0,25.0,31.2,6.645
vix,SCHW,1,normal,41,29.3,39.0,53.7,58.5,63.4,1.872
vix,SCHW,1,unruhig,40,47.5,62.5,72.5,77.5,80.0,1.056
vix,SCHW,2,ruhig,3,33.3,33.3,33.3,33.3,33.3,23.456
vix,SCHW,2,normal,17,29.4,58.8,70.6,82.4,82.4,1.365
vix,SCHW,2,unruhig,14,57.1,64.3,64.3,78.6,78.6,0.793
vix,SCHW,3+,ruhig,2,50.0,50.0,50.0,50.0,50.0,12.723
vix,SCHW,3+,normal,7,57.1,71.4,71.4,71.4,71.4,0.0
vix,SCHW,3+,unruhig,7,57.1,71.4,85.7,85.7,85.7,0.893
vix,SHEL,1,ruhig,40,32.5,42.5,45.0,47.5,55.0,2.74
vix,SHEL,1,normal,50,26.0,32.0,46.0,48.0,60.0,2.6
vix,SHEL,1,unruhig,50,32.0,44.0,52.0,56.0,64.0,1.947
vix,SHEL,2,ruhig,10,50.0,60.0,60.0,80.0,80.0,1.024
vix,SHEL,2,normal,19,52.6,52.6,52.6,63.2,63.2,0.883
vix,SHEL,2,unruhig,19,31.6,42.1,52.6,63.2,63.2,1.972
vix,SHEL,3+,ruhig,5,0.0,0.0,0.0,0.0,0.0,3.842
vix,SHEL,3+,normal,4,0.0,50.0,50.0,50.0,50.0,2.623
vix,SHEL,3+,unruhig,15,33.3,40.0,46.7,53.3,60.0,2.011
vix,SHOP,1,ruhig,39,20.5,23.1,25.6,35.9,41.0,4.295
vix,SHOP,1,normal,38,28.9,39.5,44.7,47.4,55.3,2.776
vix,SHOP,1,unruhig,25,40.0,48.0,56.0,64.0,80.0,1.729
vix,SHOP,2,ruhig,10,30.0,30.0,30.0,30.0,40.0,4.29
vix,SHOP,2,normal,13,69.2,69.2,69.2,76.9,76.9,0.269
vix,SHOP,2,unruhig,16,37.5,37.5,50.0,62.5,75.0,1.967
vix,SHOP,3+,ruhig,8,0.0,0.0,12.5,25.0,37.5,3.362
vix,SHOP,3+,normal,16,43.8,50.0,62.5,75.0,75.0,1.357
vix,SHOP,3+,unruhig,17,23.5,35.3,35.3,35.3,52.9,2.999
vix,SHW,1,ruhig,31,41.9,51.6,54.8,64.5,64.5,1.227
vix,SHW,1,normal,45,28.9,33.3,35.6,40.0,40.0,3.968
vix,SHW,1,unruhig,27,51.9,55.6,63.0,74.1,81.5,0.741
vix,SHW,2,ruhig,8,25.0,25.0,25.0,25.0,25.0,4.813
vix,SHW,2,normal,15,20.0,26.7,33.3,46.7,53.3,2.564
vix,SHW,2,unruhig,14,35.7,35.7,42.9,50.0,50.0,2.577
vix,SHW,3+,ruhig,4,25.0,25.0,50.0,50.0,50.0,3.93
vix,SHW,3+,normal,17,23.5,23.5,35.3,58.8,82.4,2.274
vix,SHW,3+,unruhig,16,37.5,50.0,50.0,50.0,62.5,2.011
vix,SMFG,1,ruhig,31,38.7,41.9,45.2,48.4,58.1,2.692
vix,SMFG,1,normal,42,33.3,35.7,40.5,47.6,52.4,2.873
vix,SMFG,1,unruhig,39,43.6,43.6,46.2,59.0,66.7,2.142
vix,SMFG,2,ruhig,9,11.1,22.2,22.2,22.2,22.2,5.2
vix,SMFG,2,normal,11,9.1,18.2,27.3,45.5,45.5,3.766
vix,SMFG,2,unruhig,17,35.3,35.3,41.2,41.2,58.8,2.612
vix,SMFG,3+,ruhig,4,25.0,25.0,25.0,25.0,50.0,5.49
vix,SMFG,3+,normal,17,29.4,35.3,35.3,35.3,52.9,2.78
vix,SMFG,3+,unruhig,21,47.6,47.6,61.9,71.4,81.0,1.615
vix,SNDK,1,normal,15,60.0,60.0,60.0,66.7,66.7,0.117
vix,SNDK,1,unruhig,2,50.0,100.0,100.0,100.0,100.0,0.542
vix,SNDK,2,normal,1,0.0,0.0,0.0,100.0,100.0,2.263
vix,SNDK,2,unruhig,3,100.0,100.0,100.0,100.0,100.0,0.0
vix,SNOW,1,ruhig,30,26.7,33.3,33.3,36.7,40.0,5.083
vix,SNOW,1,normal,50,36.0,40.0,50.0,56.0,60.0,2.09
vix,SNOW,1,unruhig,20,25.0,35.0,40.0,45.0,50.0,2.934
vix,SNOW,2,ruhig,10,10.0,10.0,10.0,10.0,20.0,5.691
vix,SNOW,2,normal,18,44.4,50.0,55.6,61.1,61.1,1.6
vix,SNOW,2,unruhig,16,25.0,25.0,25.0,43.8,50.0,2.997
vix,SNOW,3+,ruhig,7,0.0,0.0,14.3,28.6,57.1,2.972
vix,SNOW,3+,normal,12,41.7,41.7,50.0,50.0,50.0,2.345
vix,SNOW,3+,unruhig,21,42.9,47.6,47.6,47.6,52.4,2.752
vix,SNPS,1,ruhig,35,14.3,20.0,28.6,28.6,31.4,4.798
vix,SNPS,1,normal,49,40.8,44.9,44.9,44.9,46.9,3.113
vix,SNPS,1,unruhig,42,54.8,54.8,59.5,61.9,64.3,0.686
vix,SNPS,2,ruhig,11,27.3,36.4,36.4,45.5,54.5,2.678
vix,SNPS,2,normal,20,45.0,55.0,55.0,55.0,60.0,1.244
vix,SNPS,2,unruhig,12,66.7,66.7,66.7,66.7,66.7,0.0
vix,SNPS,3+,ruhig,4,25.0,25.0,25.0,50.0,50.0,3.016
vix,SNPS,3+,normal,8,37.5,50.0,50.0,50.0,50.0,2.171
vix,SNPS,3+,unruhig,21,47.6,47.6,57.1,61.9,71.4,1.515
vix,SNY,1,ruhig,21,14.3,14.3,23.8,23.8,28.6,6.251
vix,SNY,1,normal,50,20.0,32.0,38.0,42.0,50.0,3.082
vix,SNY,1,unruhig,34,35.3,38.2,41.2,55.9,55.9,2.317
vix,SNY,2,ruhig,9,44.4,44.4,66.7,66.7,66.7,1.839
vix,SNY,2,normal,15,13.3,20.0,20.0,33.3,33.3,5.318
vix,SNY,2,unruhig,14,21.4,28.6,35.7,35.7,50.0,3.146
vix,SNY,3+,ruhig,4,50.0,50.0,50.0,50.0,50.0,3.872
vix,SNY,3+,normal,13,15.4,15.4,30.8,30.8,30.8,3.762
vix,SNY,3+,unruhig,19,52.6,52.6,63.2,63.2,73.7,0.474
vix,SO,1,ruhig,30,23.3,36.7,40.0,46.7,50.0,2.87
vix,SO,1,normal,50,26.0,34.0,40.0,46.0,52.0,2.808
vix,SO,1,unruhig,33,36.4,42.4,51.5,60.6,78.8,1.978
vix,SO,2,ruhig,14,42.9,50.0,64.3,71.4,71.4,1.675
vix,SO,2,normal,14,35.7,50.0,71.4,78.6,78.6,1.556
vix,SO,2,unruhig,15,26.7,40.0,53.3,60.0,66.7,1.978
vix,SO,3+,ruhig,8,50.0,50.0,62.5,62.5,62.5,1.135
vix,SO,3+,normal,6,33.3,33.3,33.3,50.0,50.0,2.577
vix,SO,3+,unruhig,8,75.0,87.5,87.5,87.5,87.5,0.019
vix,SONY,1,ruhig,36,27.8,27.8,36.1,36.1,41.7,3.628
vix,SONY,1,normal,59,11.9,23.7,30.5,33.9,42.4,3.654
vix,SONY,1,unruhig,41,36.6,41.5,58.5,63.4,70.7,1.698
vix,SONY,2,ruhig,5,0.0,0.0,0.0,0.0,0.0,8.434
vix,SONY,2,normal,23,30.4,39.1,47.8,52.2,60.9,2.044
vix,SONY,2,unruhig,21,23.8,28.6,42.9,47.6,52.4,2.761
vix,SONY,3+,ruhig,9,11.1,11.1,22.2,22.2,22.2,7.848
vix,SONY,3+,normal,18,22.2,22.2,22.2,27.8,27.8,4.898
vix,SONY,3+,unruhig,25,40.0,44.0,48.0,56.0,60.0,2.048
vix,SPG,1,ruhig,26,42.3,50.0,53.8,57.7,69.2,1.528
vix,SPG,1,normal,54,37.0,44.4,55.6,61.1,66.7,1.588
vix,SPG,1,unruhig,25,48.0,68.0,76.0,80.0,84.0,1.063
vix,SPG,2,ruhig,7,28.6,28.6,42.9,42.9,57.1,2.929
vix,SPG,2,normal,13,38.5,53.8,69.2,76.9,84.6,1.351
vix,SPG,2,unruhig,16,50.0,62.5,68.8,75.0,81.2,0.829
vix,SPG,3+,ruhig,1,100.0,100.0,100.0,100.0,100.0,0.0
vix,SPG,3+,normal,11,45.5,54.5,63.6,63.6,63.6,1.302
vix,SPG,3+,unruhig,17,52.9,52.9,58.8,64.7,70.6,0.688
vix,SPGI,1,ruhig,36,30.6,33.3,36.1,41.7,44.4,5.779
vix,SPGI,1,normal,58,31.0,41.4,50.0,50.0,53.4,2.375
vix,SPGI,1,unruhig,34,32.4,41.2,47.1,52.9,58.8,2.245
vix,SPGI,2,ruhig,8,25.0,25.0,25.0,37.5,37.5,3.599
vix,SPGI,2,normal,12,33.3,33.3,33.3,33.3,41.7,3.718
vix,SPGI,2,unruhig,16,43.8,43.8,43.8,50.0,56.2,2.359
vix,SPGI,3+,ruhig,3,33.3,33.3,33.3,33.3,33.3,3.73
vix,SPGI,3+,normal,10,20.0,40.0,50.0,70.0,70.0,1.788
vix,SPGI,3+,unruhig,17,35.3,41.2,47.1,58.8,64.7,2.145
vix,SPOT,1,ruhig,36,50.0,61.1,66.7,69.4,75.0,1.003
vix,SPOT,1,normal,52,34.6,44.2,48.1,51.9,55.8,2.288
vix,SPOT,1,unruhig,39,35.9,43.6,46.2,59.0,64.1,2.13
vix,SPOT,2,ruhig,11,36.4,45.5,54.5,63.6,63.6,1.621
vix,SPOT,2,normal,17,47.1,52.9,64.7,64.7,64.7,1.285
vix,SPOT,2,unruhig,17,41.2,41.2,47.1,47.1,52.9,2.61
vix,SPOT,3+,ruhig,5,40.0,40.0,40.0,40.0,40.0,4.359
