ticker,position,faelle,puffer_x_n,puffer_x_p5,puffer_x_p10,puffer_x_p25,puffer_x_p50,puffer_x_p75,puffer_x_p80,puffer_x_p85,puffer_x_p90,puffer_x_p95,puffer_x_p99,puffer_x_min,puffer_x_max,anstieg_x_n,anstieg_x_p5,anstieg_x_p10,anstieg_x_p25,anstieg_x_p50,anstieg_x_p75,anstieg_x_p80,anstieg_x_p85,anstieg_x_p90,anstieg_x_p95,anstieg_x_p99,anstieg_x_min,anstieg_x_max,abstand_x_n,abstand_x_p5,abstand_x_p10,abstand_x_p25,abstand_x_p50,abstand_x_p75,abstand_x_p80,abstand_x_p85,abstand_x_p90,abstand_x_p95,abstand_x_p99,abstand_x_min,abstand_x_max,rsi_x_n,rsi_x_p5,rsi_x_p10,rsi_x_p25,rsi_x_p50,rsi_x_p75,rsi_x_p80,rsi_x_p85,rsi_x_p90,rsi_x_p95,rsi_x_p99,rsi_x_min,rsi_x_max,ohne_puffer_pct,ziel_atr,ziel_zuerst_0.25_pct,ko_zuerst_0.25_pct,tage_ziel_0.25,tage_ko_0.25,ziel_zuerst_0.5_pct,ko_zuerst_0.5_pct,tage_ziel_0.5,tage_ko_0.5,ziel_zuerst_0.75_pct,ko_zuerst_0.75_pct,tage_ziel_0.75,tage_ko_0.75,ziel_zuerst_1.0_pct,ko_zuerst_1.0_pct,tage_ziel_1.0,tage_ko_1.0,ziel_zuerst_1.25_pct,ko_zuerst_1.25_pct,tage_ziel_1.25,tage_ko_1.25,ziel_zuerst_1.5_pct,ko_zuerst_1.5_pct,tage_ziel_1.5,tage_ko_1.5,ziel_zuerst_1.75_pct,ko_zuerst_1.75_pct,tage_ziel_1.75,tage_ko_1.75,ziel_zuerst_2.0_pct,ko_zuerst_2.0_pct,tage_ziel_2.0,tage_ko_2.0,ziel_zuerst_2.25_pct,ko_zuerst_2.25_pct,tage_ziel_2.25,tage_ko_2.25,ziel_zuerst_2.5_pct,ko_zuerst_2.5_pct,tage_ziel_2.5,tage_ko_2.5,ziel_zuerst_2.75_pct,ko_zuerst_2.75_pct,tage_ziel_2.75,tage_ko_2.75,ziel_zuerst_3.0_pct,ko_zuerst_3.0_pct,tage_ziel_3.0,tage_ko_3.0,ziel_zuerst_3.25_pct,ko_zuerst_3.25_pct,tage_ziel_3.25,tage_ko_3.25,ziel_zuerst_3.5_pct,ko_zuerst_3.5_pct,tage_ziel_3.5,tage_ko_3.5,ziel_zuerst_3.75_pct,ko_zuerst_3.75_pct,tage_ziel_3.75,tage_ko_3.75,ziel_zuerst_4.0_pct,ko_zuerst_4.0_pct,tage_ziel_4.0,tage_ko_4.0
DASH,Tief 5,5,5,0.293,0.481,1.046,1.74,2.156,2.598,3.04,3.482,3.924,4.278,0.105,4.366,5,0.096,0.161,0.354,0.434,0.871,0.927,0.984,1.04,1.097,1.142,0.032,1.153,5,1.002,1.065,1.252,1.588,1.815,1.842,1.87,1.897,1.925,1.947,0.94,1.952,5,29.247,29.521,30.344,34.69,34.86,35.519,36.178,36.837,37.495,38.022,28.973,38.154,0.0,0.907,60.0,40.0,10.0,8.0,60.0,40.0,10.0,9.5,60.0,40.0,10.0,13.0,60.0,40.0,10.0,13.0,60.0,40.0,10.0,13.0,60.0,40.0,10.0,15.5,80.0,20.0,25.0,2.0,80.0,20.0,25.0,2.0,80.0,20.0,25.0,3.0,80.0,20.0,25.0,4.0,80.0,20.0,25.0,27.0,80.0,20.0,25.0,27.0,80.0,20.0,25.0,30.0,80.0,20.0,25.0,31.0,80.0,20.0,25.0,32.0,80.0,20.0,25.0,32.0
DASH,Tief 6,3,3,0.273,0.419,0.855,1.582,2.171,2.288,2.406,2.524,2.642,2.736,0.128,2.759,3,1.151,1.173,1.238,1.347,1.688,1.756,1.825,1.893,1.961,2.016,1.13,2.03,3,0.626,0.683,0.853,1.137,1.396,1.448,1.5,1.552,1.603,1.645,0.569,1.655,3,21.645,22.561,25.309,29.889,33.544,34.275,35.006,35.737,36.468,37.052,20.729,37.199,0.0,0.907,100.0,0.0,2.0,,100.0,0.0,2.0,,100.0,0.0,2.0,,100.0,0.0,2.0,,100.0,0.0,2.0,,100.0,0.0,2.0,,100.0,0.0,2.0,,100.0,0.0,2.0,,100.0,0.0,2.0,,100.0,0.0,2.0,,100.0,0.0,2.0,,100.0,0.0,2.0,,100.0,0.0,2.0,,100.0,0.0,2.0,,100.0,0.0,2.0,,100.0,0.0,2.0,
DASH,Tief 7,2,2,0.154,0.294,0.717,1.421,2.124,2.265,2.406,2.547,2.687,2.8,0.013,2.828,2,-0.868,-0.695,-0.174,0.695,1.563,1.737,1.91,2.084,2.258,2.397,-1.042,2.431,2,0.981,1.036,1.201,1.477,1.752,1.807,1.863,1.918,1.973,2.017,0.925,2.028,2,39.411,39.732,40.694,42.297,43.9,44.221,44.542,44.862,45.183,45.44,39.091,45.504,0.0,0.907,50.0,50.0,2.0,5.0,50.0,50.0,2.0,5.0,50.0,50.0,2.0,6.0,50.0,50.0,2.0,10.0,100.0,0.0,9.5,,100.0,0.0,9.5,,100.0,0.0,9.5,,100.0,0.0,9.5,,100.0,0.0,9.5,,100.0,0.0,9.5,,100.0,0.0,9.5,,100.0,0.0,9.5,,100.0,0.0,9.5,,100.0,0.0,9.5,,100.0,0.0,9.5,,100.0,0.0,9.5,
DASH,Tief 8,1,1,1.945,1.945,1.945,1.945,1.945,1.945,1.945,1.945,1.945,1.945,1.945,1.945,1,0.291,0.291,0.291,0.291,0.291,0.291,0.291,0.291,0.291,0.291,0.291,0.291,1,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1.432,1,38.47,38.47,38.47,38.47,38.47,38.47,38.47,38.47,38.47,38.47,38.47,38.47,0.0,0.907,0.0,100.0,,3.0,100.0,0.0,7.0,,100.0,0.0,7.0,,100.0,0.0,7.0,,100.0,0.0,7.0,,100.0,0.0,7.0,,100.0,0.0,7.0,,100.0,0.0,7.0,,100.0,0.0,7.0,,100.0,0.0,7.0,,100.0,0.0,7.0,,100.0,0.0,7.0,,100.0,0.0,7.0,,100.0,0.0,7.0,,100.0,0.0,7.0,,100.0,0.0,7.0,
DASH,Tief 9,1,1,1.916,1.916,1.916,1.916,1.916,1.916,1.916,1.916,1.916,1.916,1.916,1.916,1,2.964,2.964,2.964,2.964,2.964,2.964,2.964,2.964,2.964,2.964,2.964,2.964,1,1.823,1.823,1.823,1.823,1.823,1.823,1.823,1.823,1.823,1.823,1.823,1.823,1,35.274,35.274,35.274,35.274,35.274,35.274,35.274,35.274,35.274,35.274,35.274,35.274,0.0,0.907,100.0,0.0,2.0,,100.0,0.0,2.0,,100.0,0.0,2.0,,100.0,0.0,2.0,,100.0,0.0,2.0,,100.0,0.0,2.0,,100.0,0.0,2.0,,100.0,0.0,2.0,,100.0,0.0,2.0,,100.0,0.0,2.0,,100.0,0.0,2.0,,100.0,0.0,2.0,,100.0,0.0,2.0,,100.0,0.0,2.0,,100.0,0.0,2.0,,100.0,0.0,2.0,
DB1.DE,alle,176,176,0.0,0.0,0.256,1.862,4.057,4.738,5.335,6.217,10.255,26.928,0.0,29.867,176,-0.467,0.185,0.553,1.072,1.952,2.074,2.49,3.096,3.686,5.312,-3.528,5.618,176,0.458,0.597,0.866,1.141,1.544,1.675,1.831,1.995,2.155,2.765,0.202,3.267,176,31.666,35.384,39.352,51.219,59.243,61.53,64.038,66.646,69.772,79.061,14.881,85.12,24.4,0.965,62.5,37.5,2.0,3.0,63.6,36.4,2.5,3.0,68.8,31.2,3.0,4.0,69.9,30.1,3.0,5.0,72.2,27.8,3.0,6.0,73.9,26.1,3.0,7.0,76.1,23.9,3.0,8.0,78.4,21.6,3.0,11.0,79.0,21.0,3.0,12.0,79.5,20.5,3.0,12.0,79.5,20.5,3.0,13.0,80.7,19.3,3.0,14.0,81.8,18.2,3.0,16.0,84.7,15.3,4.0,19.0,85.2,14.8,4.0,23.0,85.8,14.2,4.0,29.0
DB1.DE,Tief 1,109,109,0.0,0.0,0.0,1.987,3.824,4.695,5.164,5.734,9.545,26.987,0.0,29.867,109,-0.507,0.135,0.547,0.922,2.0,2.291,2.529,3.05,3.407,4.301,-2.177,5.216,109,0.448,0.637,0.858,1.09,1.533,1.651,1.788,1.893,2.074,2.243,0.308,2.333,109,36.835,39.877,50.233,57.655,62.814,65.739,67.149,68.018,71.145,80.527,30.878,85.12,25.7,0.965,59.6,40.4,3.0,3.0,61.5,38.5,3.0,3.5,66.1,33.9,3.0,4.0,67.0,33.0,3.0,5.0,68.8,31.2,3.0,5.5,70.6,29.4,3.0,7.0,74.3,25.7,3.0,8.0,78.0,22.0,4.0,12.0,78.9,21.1,4.0,15.0,78.9,21.1,4.0,15.0,78.9,21.1,4.0,17.0,79.8,20.2,4.0,16.0,80.7,19.3,4.0,17.0,84.4,15.6,4.0,19.0,85.3,14.7,4.0,21.0,85.3,14.7,4.0,25.5
DB1.DE,Tief 2,42,42,0.0,0.0,0.481,1.58,3.191,4.311,5.495,5.943,6.683,20.007,0.0,26.684,42,0.143,0.199,0.597,1.078,1.644,1.9,2.004,2.289,3.556,4.555,-3.528,4.616,42,0.581,0.667,0.868,1.082,1.523,1.582,1.692,2.072,2.588,2.779,0.376,2.795,42,32.009,34.884,37.029,41.922,50.635,51.524,54.854,56.245,59.053,62.244,19.112,64.147,21.4,0.965,66.7,33.3,2.0,2.0,66.7,33.3,2.0,2.0,71.4,28.6,2.0,3.5,73.8,26.2,2.0,4.0,76.2,23.8,2.5,5.5,78.6,21.4,3.0,7.0,78.6,21.4,3.0,7.0,78.6,21.4,3.0,10.0,78.6,21.4,3.0,10.0,81.0,19.0,3.0,11.0,81.0,19.0,3.0,11.0,83.3,16.7,3.0,12.0,85.7,14.3,3.0,14.0,88.1,11.9,3.0,25.0,88.1,11.9,3.0,33.0,88.1,11.9,3.0,33.0
DB1.DE,Tief 3,16,16,0.0,0.0,0.0,1.317,2.98,5.339,6.437,7.392,8.772,10.67,0.0,11.144,16,0.089,0.364,0.666,1.501,2.071,2.435,2.509,3.503,4.758,5.446,-0.455,5.618,16,0.285,0.397,0.779,1.192,1.821,1.912,2.004,2.094,2.264,2.531,0.202,2.598,16,25.61,30.024,35.598,37.93,39.219,39.647,40.308,42.706,45.693,47.633,14.881,48.118,37.5,0.965,62.5,37.5,2.0,4.5,62.5,37.5,2.0,4.5,75.0,25.0,2.0,10.0,75.0,25.0,2.0,10.0,81.2,18.8,2.0,19.0,81.2,18.8,2.0,22.0,81.2,18.8,2.0,22.0,81.2,18.8,2.0,22.0,81.2,18.8,2.0,24.0,81.2,18.8,2.0,24.0,81.2,18.8,2.0,24.0,81.2,18.8,2.0,25.0,81.2,18.8,2.0,26.0,81.2,18.8,2.0,26.0,81.2,18.8,2.0,26.0,81.2,18.8,2.0,31.0
DB1.DE,Tief 4,4,4,0.302,0.377,0.603,1.079,2.92,3.816,4.711,5.606,6.501,7.217,0.227,7.396,4,0.248,0.332,0.585,0.856,1.207,1.341,1.474,1.607,1.74,1.846,0.163,1.873,4,1.013,1.082,1.292,1.437,1.915,2.186,2.456,2.727,2.997,3.213,0.943,3.267,4,24.875,25.593,27.749,32.014,38.504,40.558,42.611,44.665,46.718,48.361,24.157,48.772,0.0,0.965,100.0,0.0,2.5,,100.0,0.0,2.5,,100.0,0.0,2.5,,100.0,0.0,2.5,,100.0,0.0,2.5,,100.0,0.0,2.5,,100.0,0.0,2.5,,100.0,0.0,2.5,,100.0,0.0,2.5,,100.0,0.0,2.5,,100.0,0.0,2.5,,100.0,0.0,2.5,,100.0,0.0,2.5,,100.0,0.0,2.5,,100.0,0.0,2.5,,100.0,0.0,2.5,
DB1.DE,Tief 5,1,1,10.765,10.765,10.765,10.765,10.765,10.765,10.765,10.765,10.765,10.765,10.765,10.765,1,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,1,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1,35.655,35.655,35.655,35.655,35.655,35.655,35.655,35.655,35.655,35.655,35.655,35.655,0.0,0.965,0.0,100.0,,4.0,0.0,100.0,,5.0,0.0,100.0,,5.0,0.0,100.0,,7.0,0.0,100.0,,8.0,0.0,100.0,,8.0,0.0,100.0,,8.0,0.0,100.0,,8.0,0.0,100.0,,8.0,0.0,100.0,,8.0,0.0,100.0,,8.0,0.0,100.0,,9.0,0.0,100.0,,10.0,0.0,100.0,,10.0,0.0,100.0,,10.0,0.0,100.0,,11.0
DB1.DE,Tief 6,1,1,4.57,4.57,4.57,4.57,4.57,4.57,4.57,4.57,4.57,4.57,4.57,4.57,1,1.865,1.865,1.865,1.865,1.865,1.865,1.865,1.865,1.865,1.865,1.865,1.865,1,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1,15.73,15.73,15.73,15.73,15.73,15.73,15.73,15.73,15.73,15.73,15.73,15.73,0.0,0.965,100.0,0.0,3.0,,100.0,0.0,3.0,,100.0,0.0,3.0,,100.0,0.0,3.0,,100.0,0.0,3.0,,100.0,0.0,3.0,,100.0,0.0,3.0,,100.0,0.0,3.0,,100.0,0.0,3.0,,100.0,0.0,3.0,,100.0,0.0,3.0,,100.0,0.0,3.0,,100.0,0.0,3.0,,100.0,0.0,3.0,,100.0,0.0,3.0,,100.0,0.0,3.0,
DB1.DE,Tief 7,1,1,4.135,4.135,4.135,4.135,4.135,4.135,4.135,4.135,4.135,4.135,4.135,4.135,1,1.518,1.518,1.518,1.518,1.518,1.518,1.518,1.518,1.518,1.518,1.518,1.518,1,1.596,1.596,1.596,1.596,1.596,1.596,1.596,1.596,1.596,1.596,1.596,1.596,1,34.542,34.542,34.542,34.542,34.542,34.542,34.542,34.542,34.542,34.542,34.542,34.542,0.0,0.965,100.0,0.0,4.0,,100.0,0.0,4.0,,100.0,0.0,4.0,,100.0,0.0,4.0,,100.0,0.0,4.0,,100.0,0.0,4.0,,100.0,0.0,4.0,,100.0,0.0,4.0,,100.0,0.0,4.0,,100.0,0.0,4.0,,100.0,0.0,4.0,,100.0,0.0,4.0,,100.0,0.0,4.0,,100.0,0.0,4.0,,100.0,0.0,4.0,,100.0,0.0,4.0,
DB1.DE,Tief 8,1,1,4.422,4.422,4.422,4.422,4.422,4.422,4.422,4.422,4.422,4.422,4.422,4.422,1,3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.69,1,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,1,36.659,36.659,36.659,36.659,36.659,36.659,36.659,36.659,36.659,36.659,36.659,36.659,0.0,0.965,0.0,100.0,,3.0,0.0,100.0,,4.0,0.0,100.0,,4.0,0.0,100.0,,4.0,0.0,100.0,,4.0,0.0,100.0,,4.0,0.0,100.0,,4.0,0.0,100.0,,4.0,0.0,100.0,,4.0,0.0,100.0,,4.0,0.0,100.0,,4.0,0.0,100.0,,4.0,0.0,100.0,,4.0,0.0,100.0,,11.0,0.0,100.0,,12.0,100.0,0.0,19.0,
DB1.DE,Tief 9,1,1,0.417,0.417,0.417,0.417,0.417,0.417,0.417,0.417,0.417,0.417,0.417,0.417,1,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,1,1.851,1.851,1.851,1.851,1.851,1.851,1.851,1.851,1.851,1.851,1.851,1.851,1,37.004,37.004,37.004,37.004,37.004,37.004,37.004,37.004,37.004,37.004,37.004,37.004,0.0,0.965,100.0,0.0,2.0,,100.0,0.0,2.0,,100.0,0.0,2.0,,100.0,0.0,2.0,,100.0,0.0,2.0,,100.0,0.0,2.0,,100.0,0.0,2.0,,100.0,0.0,2.0,,100.0,0.0,2.0,,100.0,0.0,2.0,,100.0,0.0,2.0,,100.0,0.0,2.0,,100.0,0.0,2.0,,100.0,0.0,2.0,,100.0,0.0,2.0,,100.0,0.0,2.0,
DBK.DE,alle,194,194,0.0,0.0,0.34,1.527,4.008,4.815,5.949,8.883,13.149,15.456,0.0,16.558,194,-0.146,0.231,0.543,1.018,2.273,2.948,3.24,3.744,4.845,7.268,-2.602,9.074,194,0.349,0.433,0.765,1.133,1.604,1.732,2.016,2.176,2.653,3.796,0.028,5.284,194,28.971,32.516,41.421,49.57,59.84,62.022,65.137,67.594,70.102,75.79,18.344,76.799,21.1,0.916,64.9,35.1,2.0,3.0,70.6,29.4,2.0,4.0,74.7,25.3,2.0,4.0,79.4,20.6,3.0,4.0,83.5,16.5,3.0,5.0,85.1,14.9,3.0,6.0,86.1,13.9,3.0,7.0,88.1,11.9,3.0,7.0,88.7,11.3,3.0,7.0,90.2,9.8,3.0,7.0,90.7,9.3,3.5,8.5,91.2,8.8,4.0,9.0,91.2,8.8,4.0,9.0,91.8,8.2,4.0,9.5,92.3,7.7,4.0,10.0,93.8,6.2,4.0,12.0
DBK.DE,Tief 1,122,122,0.0,0.0,0.775,2.539,4.693,5.595,6.845,10.601,14.286,15.569,0.0,16.558,122,-0.14,0.173,0.497,0.914,1.959,2.369,2.901,3.614,4.436,6.91,-2.602,8.472,122,0.338,0.405,0.71,1.047,1.408,1.504,1.723,2.088,2.529,3.609,0.028,5.284,122,39.022,41.97,47.454,56.534,63.698,65.946,67.661,69.118,72.556,76.369,18.344,76.799,15.6,0.916,60.7,39.3,2.0,3.0,66.4,33.6,2.0,4.0,70.5,29.5,3.0,4.0,77.0,23.0,3.0,4.5,81.1,18.9,3.0,5.0,82.8,17.2,4.0,6.0,84.4,15.6,4.0,7.0,86.1,13.9,4.0,7.0,86.9,13.1,4.0,7.0,87.7,12.3,4.0,7.0,88.5,11.5,4.0,8.5,89.3,10.7,4.0,9.0,89.3,10.7,4.0,9.0,89.3,10.7,4.0,10.0,90.2,9.8,4.0,11.5,91.8,8.2,4.0,14.5
DBK.DE,Tief 2,50,50,0.0,0.0,0.298,1.282,3.55,4.163,5.809,8.561,10.532,11.564,0.0,12.337,50,0.238,0.433,0.7,1.271,2.849,3.135,3.304,3.805,5.07,8.091,-0.64,9.074,50,0.606,0.68,1.004,1.46,1.929,2.066,2.213,2.642,2.882,3.791,0.258,3.965,50,29.068,30.651,36.6,43.263,49.124,53.373,55.983,59.578,64.415,67.595,19.374,67.935,24.0,0.916,74.0,26.0,2.0,2.0,78.0,22.0,2.0,2.0,80.0,20.0,2.0,2.5,82.0,18.0,2.0,2.0,86.0,14.0,2.0,2.0,88.0,12.0,2.0,2.5,88.0,12.0,2.0,4.0,88.0,12.0,2.0,4.0,88.0,12.0,2.0,7.5,92.0,8.0,2.5,8.0,92.0,8.0,2.5,8.5,92.0,8.0,2.5,9.5,92.0,8.0,2.5,9.5,94.0,6.0,3.0,9.0,94.0,6.0,3.0,9.0,96.0,4.0,3.0,10.0
DBK.DE,Tief 3,14,14,0.0,0.0,0.0,0.436,1.283,1.608,1.842,1.908,2.225,2.651,0.0,2.758,14,-1.091,-0.544,0.84,2.29,3.439,3.486,3.546,3.836,4.377,4.982,-1.48,5.133,14,0.287,0.479,1.024,1.363,1.538,1.719,1.98,2.004,2.234,2.559,0.17,2.64,14,24.884,27.065,29.021,37.314,42.604,44.565,46.842,46.982,47.443,48.033,21.74,48.181,42.9,0.916,57.1,42.9,2.0,2.5,71.4,28.6,2.0,2.5,85.7,14.3,2.5,5.5,85.7,14.3,2.5,6.5,85.7,14.3,2.5,7.5,85.7,14.3,2.5,7.5,85.7,14.3,2.5,11.5,100.0,0.0,3.0,,100.0,0.0,3.0,,100.0,0.0,3.0,,100.0,0.0,3.0,,100.0,0.0,3.0,,100.0,0.0,3.0,,100.0,0.0,3.0,,100.0,0.0,3.0,,100.0,0.0,3.0,
DBK.DE,Tief 4,6,6,0.0,0.0,0.0,0.418,1.039,1.106,1.419,1.732,2.045,2.295,0.0,2.358,6,0.503,0.515,0.576,0.726,2.529,3.118,3.967,4.817,5.666,6.346,0.492,6.516,6,0.728,0.782,0.945,1.287,1.555,1.586,1.69,1.795,1.899,1.982,0.675,2.003,6,26.294,26.309,26.376,27.744,32.911,34.213,35.657,37.1,38.544,39.698,26.279,39.987,50.0,0.916,83.3,16.7,6.0,3.0,83.3,16.7,6.0,5.0,83.3,16.7,6.0,5.0,83.3,16.7,6.0,5.0,100.0,0.0,7.0,,100.0,0.0,7.0,,100.0,0.0,7.0,,100.0,0.0,7.0,,100.0,0.0,7.0,,100.0,0.0,7.0,,100.0,0.0,7.0,,100.0,0.0,7.0,,100.0,0.0,7.0,,100.0,0.0,7.0,,100.0,0.0,7.0,,100.0,0.0,7.0,
DBK.DE,Tief 5,2,2,0.041,0.083,0.206,0.413,0.619,0.66,0.702,0.743,0.784,0.817,0.0,0.825,2,0.678,0.737,0.915,1.211,1.507,1.567,1.626,1.685,1.744,1.792,0.619,1.803,2,1.635,1.636,1.641,1.65,1.658,1.66,1.662,1.663,1.665,1.667,1.633,1.667,2,31.284,31.496,32.132,33.192,34.252,34.464,34.676,34.888,35.1,35.269,31.072,35.312,50.0,0.916,100.0,0.0,4.5,,100.0,0.0,4.5,,100.0,0.0,4.5,,100.0,0.0,4.5,,100.0,0.0,4.5,,100.0,0.0,4.5,,100.0,0.0,4.5,,100.0,0.0,4.5,,100.0,0.0,4.5,,100.0,0.0,4.5,,100.0,0.0,4.5,,100.0,0.0,4.5,,100.0,0.0,4.5,,100.0,0.0,4.5,,100.0,0.0,4.5,,100.0,0.0,4.5,
DDOG,alle,182,182,0.0,0.0,0.048,1.822,4.252,4.977,5.366,6.098,7.791,10.904,0.0,14.899,182,-0.748,0.088,0.509,1.158,1.97,2.447,2.85,3.57,4.575,7.288,-3.258,14.994,182,0.365,0.517,0.716,1.117,1.46,1.54,1.682,1.892,2.16,4.378,0.063,7.432,182,29.233,31.72,38.157,48.472,60.166,63.792,66.094,68.332,71.533,78.526,20.046,82.967,24.2,1.042,69.2,30.8,2.0,3.0,72.0,28.0,2.0,4.0,76.9,23.1,3.0,4.0,78.6,21.4,3.0,5.0,78.6,21.4,3.0,6.0,79.7,20.3,3.0,7.0,81.9,18.1,3.0,9.0,83.5,16.5,3.0,10.5,83.5,16.5,3.0,11.0,83.5,16.5,3.0,12.0,84.6,15.4,3.0,15.5,86.3,13.7,3.0,22.0,86.3,13.7,3.0,23.0,86.8,13.2,3.0,26.5,86.8,13.2,3.0,27.0,86.8,13.2,3.0,39.0
DDOG,Tief 1,103,103,0.0,0.0,0.0,1.842,4.972,5.117,5.445,6.261,7.107,7.976,0.0,10.272,103,-0.409,0.189,0.541,1.171,2.035,2.476,2.904,3.808,5.084,6.823,-1.86,14.994,103,0.454,0.524,0.699,1.065,1.436,1.527,1.582,1.824,2.166,3.75,0.23,7.432,103,36.407,42.125,48.588,57.373,65.956,66.853,69.004,70.961,73.887,78.787,23.586,82.967,26.2,1.042,69.9,30.1,2.0,3.0,72.8,27.2,2.0,3.5,77.7,22.3,3.0,4.0,80.6,19.4,3.0,4.0,80.6,19.4,3.0,5.5,82.5,17.5,3.0,8.0,83.5,16.5,3.0,10.0,85.4,14.6,3.0,12.0,85.4,14.6,3.0,12.0,85.4,14.6,3.0,12.0,86.4,13.6,3.0,13.5,88.3,11.7,3.0,19.0,88.3,11.7,3.0,22.0,89.3,10.7,3.0,28.0,89.3,10.7,3.0,28.0,89.3,10.7,3.0,40.0
DDOG,Tief 2,36,36,0.0,0.0,0.078,1.673,4.081,4.813,5.177,5.567,8.158,9.742,0.0,10.045,36,-1.874,-0.951,0.264,1.195,2.452,2.678,3.073,3.438,4.1,5.876,-3.258,6.655,36,0.318,0.483,0.767,1.2,1.543,1.693,1.751,1.877,1.989,2.097,0.092,2.133,36,30.284,32.91,39.958,44.466,49.737,52.836,55.526,60.849,64.06,68.028,27.224,68.404,22.2,1.042,58.3,41.7,2.0,3.0,61.1,38.9,2.0,3.5,69.4,30.6,3.0,5.0,69.4,30.6,3.0,6.0,69.4,30.6,3.0,7.0,69.4,30.6,3.0,7.0,75.0,25.0,3.0,9.0,75.0,25.0,3.0,9.0,75.0,25.0,3.0,9.0,75.0,25.0,3.0,11.0,75.0,25.0,3.0,13.0,77.8,22.2,3.0,20.5,77.8,22.2,3.0,25.0,77.8,22.2,3.0,29.0,77.8,22.2,3.0,30.0,77.8,22.2,3.0,30.5
DDOG,Tief 3,18,18,0.0,0.0,0.0,2.016,3.804,4.241,5.052,6.92,10.351,13.989,0.0,14.899,18,0.306,0.314,0.473,0.869,1.273,1.373,1.464,1.522,1.715,2.301,0.264,2.447,18,0.155,0.382,0.618,1.068,1.358,1.382,1.483,1.692,1.936,2.106,0.126,2.149,18,24.615,25.646,29.868,37.822,39.874,40.153,41.741,46.601,54.577,59.051,22.797,60.17,33.3,1.042,77.8,22.2,4.0,3.0,77.8,22.2,4.0,5.0,83.3,16.7,5.0,6.0,83.3,16.7,5.0,6.0,83.3,16.7,5.0,7.0,83.3,16.7,5.0,7.0,83.3,16.7,5.0,7.0,83.3,16.7,5.0,7.0,83.3,16.7,5.0,10.0,83.3,16.7,5.0,10.0,88.9,11.1,5.5,27.0,88.9,11.1,5.5,44.0,88.9,11.1,5.5,45.5,88.9,11.1,5.5,63.0,88.9,11.1,5.5,64.0,88.9,11.1,5.5,64.0
DDOG,Tief 4,11,11,0.593,1.068,1.832,2.557,4.667,5.351,7.405,9.46,11.529,13.184,0.118,13.597,11,-1.494,-1.435,0.093,0.548,1.135,1.201,1.244,1.287,2.567,3.591,-1.552,3.847,11,0.502,0.739,0.83,1.149,1.5,1.504,1.732,1.96,2.37,2.698,0.265,2.78,11,31.878,34.544,34.817,36.0,38.068,38.073,38.604,39.134,40.037,40.76,29.213,40.941,0.0,1.042,63.6,36.4,2.0,4.0,63.6,36.4,2.0,4.0,63.6,36.4,2.0,5.5,63.6,36.4,2.0,6.5,63.6,36.4,2.0,6.5,63.6,36.4,2.0,7.0,72.7,27.3,2.0,7.0,81.8,18.2,2.0,13.0,81.8,18.2,2.0,13.0,81.8,18.2,2.0,26.0,81.8,18.2,2.0,28.5,81.8,18.2,2.0,28.5,81.8,18.2,2.0,28.5,81.8,18.2,2.0,29.0,81.8,18.2,2.0,30.5,81.8,18.2,2.0,49.5
DDOG,Tief 5,7,7,0.187,0.307,0.488,1.008,2.896,3.243,3.516,3.641,3.767,3.867,0.066,3.892,7,0.679,0.725,0.856,1.06,1.923,2.029,2.81,4.939,7.068,8.771,0.633,9.197,7,0.191,0.319,0.56,0.848,1.024,1.119,1.189,1.211,1.233,1.25,0.063,1.255,7,23.18,26.315,31.066,34.208,36.974,37.835,38.844,40.148,41.451,42.494,20.046,42.755,0.0,1.042,85.7,14.3,4.0,2.0,100.0,0.0,4.0,,100.0,0.0,4.0,,100.0,0.0,4.0,,100.0,0.0,4.0,,100.0,0.0,4.0,,100.0,0.0,4.0,,100.0,0.0,4.0,,100.0,0.0,4.0,,100.0,0.0,4.0,,100.0,0.0,4.0,,100.0,0.0,4.0,,100.0,0.0,4.0,,100.0,0.0,4.0,,100.0,0.0,4.0,,100.0,0.0,4.0,
